NM_MUN;name;pais;CD_MUN;SIGLA_UF;id;id2
altamira;apeuvi(oc-5);br;1500602;pa;br_pa_apeuvioc5_1500602;FALSE
altamira;baciadepolimentodaponte;br;1500602;pa;br_pa_baciadepolimentodaponte_1500602;FALSE
altamira;bedin(pa-ai-03);br;1500602;pa;br_pa_bedinpaai03_1500602;FALSE
altamira;kaaferajuliononato;br;1500602;pa;br_pa_kaaferajuliononato_1500602;FALSE
altamira;mayra-enewa-gapypapera2;br;1500602;pa;br_pa_mayraenewagapypapera2_1500602;FALSE
altamira;palhal1;br;1500602;pa;br_pa_palhal1_1500602;FALSE
altamira;paratizim;br;1500602;pa;br_pa_paratizim_1500602;FALSE
altamira;jaracucu;br;1500602;pa;br_pa_jaracucu_1500602;FALSE
altamira;jautyca'iva;br;1500602;pa;br_pa_jautyca'iva_1500602;FALSE
altamira;51abis;br;1500602;pa;br_pa_51abis_1500602;FALSE
altamira;baciadepolimento;br;1500602;pa;br_pa_baciadepolimento_1500602;FALSE
altamira;portodatransassurini;br;1500602;pa;br_pa_portodatransassurini_1500602;FALSE
altamira;kuatinemuvelho;br;1500602;pa;br_pa_kuatinemuvelho_1500602;FALSE
altamira;travessaodosgatos(pa-al-19);br;1500602;pa;br_pa_travessaodosgatospaal19_1500602;FALSE
altamira;kuatinemunovo;br;1500602;pa;br_pa_kuatinemunovo_1500602;FALSE
altamira;tapypiri(pa-ktm-14);br;1500602;pa;br_pa_tapypiripaktm14_1500602;FALSE
altamira;mayra-enewa-gapypapera14;br;1500602;pa;br_pa_mayraenewagapypapera14_1500602;FALSE
altamira;taboca1;br;1500602;pa;br_pa_taboca1_1500602;FALSE
altamira;baciadepolimentodopalhal;br;1500602;pa;br_pa_baciadepolimentodopalhal_1500602;FALSE
altamira;ipukui(pa-ktm-13);br;1500602;pa;br_pa_ipukuipaktm13_1500602;FALSE
altamira;mayra-enewa-gapypapera11;br;1500602;pa;br_pa_mayraenewagapypapera11_1500602;FALSE
altamira;mayra-enewa-gapypapera6;br;1500602;pa;br_pa_mayraenewagapypapera6_1500602;FALSE
altamira;mayra-enewa-gapypapera9;br;1500602;pa;br_pa_mayraenewagapypapera9_1500602;FALSE
altamira;mamoal;br;1500602;pa;br_pa_mamoal_1500602;FALSE
altamira;itatatu(pa-ktm-11);br;1500602;pa;br_pa_itatatupaktm11_1500602;FALSE
altamira;mayra-enewa-gapypapera10;br;1500602;pa;br_pa_mayraenewagapypapera10_1500602;FALSE
altamira;cachoeirauirasimbe(pa-ktm-16);br;1500602;pa;br_pa_cachoeirauirasimbepaktm16_1500602;FALSE
altamira;quieto(pa-ai-01);br;1500602;pa;br_pa_quietopaai01_1500602;FALSE
altamira;tala(pa-ai-02);br;1500602;pa;br_pa_talapaai02_1500602;FALSE
altamira;remanso;br;1500602;pa;br_pa_remanso_1500602;FALSE
altamira;jaunapina(pa-ktm-12);br;1500602;pa;br_pa_jaunapinapaktm12_1500602;FALSE
altamira;mayra-enewa-gapypapera8;br;1500602;pa;br_pa_mayraenewagapypapera8_1500602;FALSE
altamira;mayra-enewa-gapypapera12;br;1500602;pa;br_pa_mayraenewagapypapera12_1500602;FALSE
altamira;mayra-enewa-gapypapera13;br;1500602;pa;br_pa_mayraenewagapypapera13_1500602;FALSE
altamira;mayra-enewa-gapypapera7;br;1500602;pa;br_pa_mayraenewagapypapera7_1500602;FALSE
alto alegre;fazendanovayork;br;4300554;rs;br_rs_fazendanovayork_4300554;FALSE
alto alegre;fazendanovayork;br;1400050;rr;br_rr_fazendanovayork_1400050;FALSE
alto alegre;fazendanovayork;br;3501103;sp;br_sp_fazendanovayork_3501103;FALSE
alto alegre;bijuc;br;4300554;rs;br_rs_bijuc_4300554;FALSE
alto alegre;bijuc;br;1400050;rr;br_rr_bijuc_1400050;FALSE
alto alegre;bijuc;br;3501103;sp;br_sp_bijuc_3501103;FALSE
alto alegre;bijua;br;4300554;rs;br_rs_bijua_4300554;FALSE
alto alegre;bijua;br;1400050;rr;br_rr_bijua_1400050;FALSE
alto alegre;bijua;br;3501103;sp;br_sp_bijua_3501103;FALSE
alto alegre;bijub;br;4300554;rs;br_rs_bijub_4300554;FALSE
alto alegre;bijub;br;1400050;rr;br_rr_bijub_1400050;FALSE
alto alegre;bijub;br;3501103;sp;br_sp_bijub_3501103;FALSE
alto alegre do pindare;altoalegredopindare3;br;2100477;ma;br_ma_altoalegredopindare3_2100477;FALSE
alto alegre do pindare;altoalegredopindare2;br;2100477;ma;br_ma_altoalegredopindare2_2100477;FALSE
alto alegre do pindare;altoalegredopindare1;br;2100477;ma;br_ma_altoalegredopindare1_2100477;FALSE
alto alegre do pindare;altoalegredopindare5;br;2100477;ma;br_ma_altoalegredopindare5_2100477;FALSE
alto alegre do pindare;altoalegredopindare4;br;2100477;ma;br_ma_altoalegredopindare4_2100477;FALSE
alto alegre dos parecis;alianca(ro-pn-03);br;1100379;ro;br_ro_aliancaropn03_1100379;FALSE
alto alegre dos parecis;ro-pn-04:elegancia;br;1100379;ro;br_ro_ropn04elegancia_1100379;FALSE
alto alegre dos parecis;medium;br;1100379;ro;br_ro_medium_1100379;FALSE
alto araguaia;centopeia;br;5100300;mt;br_mt_centopeia_5100300;FALSE
alto araguaia;coutomagalhaes2;br;5100300;mt;br_mt_coutomagalhaes2_5100300;FALSE
alto araguaia;coutomagalhaes3;br;5100300;mt;br_mt_coutomagalhaes3_5100300;FALSE
alto araguaia;coutomagalhaes1;br;5100300;mt;br_mt_coutomagalhaes1_5100300;FALSE
alto garcas;cajangoi;br;5100409;mt;br_mt_cajangoi_5100409;FALSE
alto garcas;cajangoii;br;5100409;mt;br_mt_cajangoii_5100409;FALSE
alto paraiso;esperanca;br;4128625;pr;br_pr_esperanca_4128625;FALSE
alto paraiso;esperanca;br;1100403;ro;br_ro_esperanca_1100403;FALSE
alto paraiso;vb-04;br;4128625;pr;br_pr_vb04_4128625;FALSE
alto paraiso;vb-04;br;1100403;ro;br_ro_vb04_1100403;FALSE
alto paraiso;altoparaiso2;br;4128625;pr;br_pr_altoparaiso2_4128625;FALSE
alto paraiso;altoparaiso2;br;1100403;ro;br_ro_altoparaiso2_1100403;FALSE
alto paraiso;altoparaiso1;br;4128625;pr;br_pr_altoparaiso1_4128625;FALSE
alto paraiso;altoparaiso1;br;1100403;ro;br_ro_altoparaiso1_1100403;FALSE
alto parnaiba;baixodamamona;br;2100501;ma;br_ma_baixodamamona_2100501;FALSE
alto taquari;taquari3;br;5100607;mt;br_mt_taquari3_5100607;FALSE
alto taquari;taquari4;br;5100607;mt;br_mt_taquari4_5100607;FALSE
alto taquari;taquari1;br;5100607;mt;br_mt_taquari1_5100607;FALSE
alto taquari;taquari2;br;5100607;mt;br_mt_taquari2_5100607;FALSE
alvaraes;saoraimundodecima;br;1300029;am;br_am_saoraimundodecima_1300029;FALSE
alvaraes;pontodocatuiri;br;1300029;am;br_am_pontodocatuiri_1300029;FALSE
alvaraes;nogueira;br;1300029;am;br_am_nogueira_1300029;FALSE
alvaraes;itapiranemaii;br;1300029;am;br_am_itapiranemaii_1300029;FALSE
alvaraes;moria;br;1300029;am;br_am_moria_1300029;FALSE
alvaraes;manaa;br;1300029;am;br_am_manaa_1300029;FALSE
alvaraes;bomjesusdapontadacastanha;br;1300029;am;br_am_bomjesusdapontadacastanha_1300029;FALSE
alvaraes;alvaraes;br;1300029;am;br_am_alvaraes_1300029;FALSE
alvaraes;barreiradamucura;br;1300029;am;br_am_barreiradamucura_1300029;FALSE
alvaraes;tuyuka;br;1300029;am;br_am_tuyuka_1300029;FALSE
alvaraes;boavista;br;1300029;am;br_am_boavista_1300029;FALSE
alvaraes;marajai;br;1300029;am;br_am_marajai_1300029;FALSE
alvaraes;praia;br;1300029;am;br_am_praia_1300029;FALSE
alvaraes;santaluzia;br;1300029;am;br_am_santaluzia_1300029;FALSE
alvaraes;itapiranemaiii;br;1300029;am;br_am_itapiranemaiii_1300029;FALSE
alvorada;doiscorregos;br;4300604;rs;br_rs_doiscorregos_4300604;FALSE
alvorada;doiscorregos;br;1700707;to;br_to_doiscorregos_1700707;FALSE
alvorada d'oeste;sossego;br;1100346;ro;br_ro_sossego_1100346;FALSE
alvorada d'oeste;muqui;br;1100346;ro;br_ro_muqui_1100346;FALSE
alvorada d'oeste;ro-ji-35:mizael;br;1100346;ro;br_ro_roji35mizael_1100346;FALSE
amapa;asmangueirasii;br;1600105;ap;br_ap_asmangueirasii_1600105;FALSE
amapa;montanhadapluma(ap-am-07);br;1600105;ap;br_ap_montanhadaplumaapam07_1600105;FALSE
amapa;asmangueirasi;br;1600105;ap;br_ap_asmangueirasi_1600105;FALSE
amapa;ilhadafortaleza(ap-am-12);br;1600105;ap;br_ap_ilhadafortalezaapam12_1600105;FALSE
amapa;cachoeirinha(ap-am-01);br;1600105;ap;br_ap_cachoeirinhaapam01_1600105;FALSE
amapa;montanhadoariste(ap-am-08);br;1600105;ap;br_ap_montanhadoaristeapam08_1600105;FALSE
amapa;amapai;br;1600105;ap;br_ap_amapai_1600105;FALSE
amapa;tesodamina(ap-ca-05);br;1600105;ap;br_ap_tesodaminaapca05_1600105;FALSE
amapa;ilhademaraca;br;1600105;ap;br_ap_ilhademaraca_1600105;FALSE
amapa;baciadepolimentogarcas;br;1600105;ap;br_ap_baciadepolimentogarcas_1600105;FALSE
amapa;cidadedeamapa(ap-am-04);br;1600105;ap;br_ap_cidadedeamapaapam04_1600105;FALSE
amapa;igarapedarasa(ap-am-16);br;1600105;ap;br_ap_igarapedarasaapam16_1600105;FALSE
amapa;cruzeiro(ap-am-09);br;1600105;ap;br_ap_cruzeiroapam09_1600105;FALSE
amatura;saodomingos;br;1300060;am;br_am_saodomingos_1300060;FALSE
anajas;cacoal(pa-jo-49);br;1500701;pa;br_pa_cacoalpajo49_1500701;FALSE
anajas;riobranco(pa-jo-50);br;1500701;pa;br_pa_riobrancopajo50_1500701;FALSE
anajas;vistaalegre(pa-jo-53);br;1500701;pa;br_pa_vistaalegrepajo53_1500701;FALSE
anajas;sapararavelho(pa-jo-51);br;1500701;pa;br_pa_sapararavelhopajo51_1500701;FALSE
anajas;casinha(pa-jo-52);br;1500701;pa;br_pa_casinhapajo52_1500701;FALSE
anajatuba;pedrinhas;br;2100709;ma;br_ma_pedrinhas_2100709;FALSE
anama;primavera;br;1300086;am;br_am_primavera_1300086;FALSE
anama;saojorgei;br;1300086;am;br_am_saojorgei_1300086;FALSE
anama;joara;br;1300086;am;br_am_joara_1300086;FALSE
anama;boavista;br;1300086;am;br_am_boavista_1300086;FALSE
anama;saojorgeii;br;1300086;am;br_am_saojorgeii_1300086;FALSE
anama;maciel;br;1300086;am;br_am_maciel_1300086;FALSE
anama;ruy;br;1300086;am;br_am_ruy_1300086;FALSE
anama;mariadejesus;br;1300086;am;br_am_mariadejesus_1300086;FALSE
anama;cuia;br;1300086;am;br_am_cuia_1300086;FALSE
anama;gravetao;br;1300086;am;br_am_gravetao_1300086;FALSE
anama;arixi;br;1300086;am;br_am_arixi_1300086;FALSE
anama;costadogabriel;br;1300086;am;br_am_costadogabriel_1300086;FALSE
anama;jacurutu;br;1300086;am;br_am_jacurutu_1300086;FALSE
anama;ajara;br;1300086;am;br_am_ajara_1300086;FALSE
anama;saopedro;br;1300086;am;br_am_saopedro_1300086;FALSE
anama;matogrosso;br;1300086;am;br_am_matogrosso_1300086;FALSE
ananas;ilhaformiga;br;1701002;to;br_to_ilhaformiga_1701002;FALSE
ananas;ananas;br;1701002;to;br_to_ananas_1701002;FALSE
ananas;aeroporto;br;1701002;to;br_to_aeroporto_1701002;FALSE
ananas;varzea;br;1701002;to;br_to_varzea_1701002;FALSE
ananas;enseadadefurnas;br;1701002;to;br_to_enseadadefurnas_1701002;FALSE
ananas;babacu;br;1701002;to;br_to_babacu_1701002;FALSE
anapu;aparecida;br;1500859;pa;br_pa_aparecida_1500859;FALSE
anapu;riodomeio;br;1500859;pa;br_pa_riodomeio_1500859;FALSE
anapu;fazendamontealegre;br;1500859;pa;br_pa_fazendamontealegre_1500859;FALSE
anapu;fazendacanada;br;1500859;pa;br_pa_fazendacanada_1500859;FALSE
anapu;feicaodepolimento;br;1500859;pa;br_pa_feicaodepolimento_1500859;FALSE
anapu;viladosurubim;br;1500859;pa;br_pa_viladosurubim_1500859;FALSE
anapu;estradadosurubim;br;1500859;pa;br_pa_estradadosurubim_1500859;FALSE
anapu;aldeia;br;1500859;pa;br_pa_aldeia_1500859;FALSE
anapu;saojose;br;1500859;pa;br_pa_saojose_1500859;FALSE
anapu;km76;br;1500859;pa;br_pa_km76_1500859;FALSE
anapu;pedradosmacacos;br;1500859;pa;br_pa_pedradosmacacos_1500859;FALSE
anapu;pedradasarraias;br;1500859;pa;br_pa_pedradasarraias_1500859;FALSE
anapu;fazendapontanegra;br;1500859;pa;br_pa_fazendapontanegra_1500859;FALSE
anapu;feemdeus;br;1500859;pa;br_pa_feemdeus_1500859;FALSE
anapu;pedragravada;br;1500859;pa;br_pa_pedragravada_1500859;FALSE
anapu;nsdoperpetuosocorro;br;1500859;pa;br_pa_nsdoperpetuosocorro_1500859;FALSE
anori;seulazaro;br;1300102;am;br_am_seulazaro_1300102;FALSE
anori;bairrojapao;br;1300102;am;br_am_bairrojapao_1300102;FALSE
anori;moradanova;br;1300102;am;br_am_moradanova_1300102;FALSE
anori;costadogoiabera;br;1300102;am;br_am_costadogoiabera_1300102;FALSE
anori;boavista;br;1300102;am;br_am_boavista_1300102;FALSE
anori;acara(am-an-01);br;1300102;am;br_am_acaraaman01_1300102;FALSE
anori;manoelnunes;br;1300102;am;br_am_manoelnunes_1300102;FALSE
aparecida do rio negro;sitiobarreira;br;1701101;to;br_to_sitiobarreira_1701101;FALSE
aparecida do rio negro;entreriosii;br;1701101;to;br_to_entreriosii_1701101;FALSE
aparecida do rio negro;bemviver;br;1701101;to;br_to_bemviver_1701101;FALSE
aparecida do rio negro;olhod?agua;br;1701101;to;br_to_olhod?agua_1701101;FALSE
aparecida do rio negro;fazendaprimavera;br;1701101;to;br_to_fazendaprimavera_1701101;FALSE
aparecida do rio negro;pocoazul;br;1701101;to;br_to_pocoazul_1701101;FALSE
aparecida do rio negro;betel;br;1701101;to;br_to_betel_1701101;FALSE
aparecida do rio negro;entreriosi;br;1701101;to;br_to_entreriosi_1701101;FALSE
aparecida do rio negro;lourival;br;1701101;to;br_to_lourival_1701101;FALSE
aparecida do rio negro;fazendasitionovo;br;1701101;to;br_to_fazendasitionovo_1701101;FALSE
apiacas;z-mt21;br;5100805;mt;br_mt_zmt21_5100805;FALSE
apiacas;z-mt32;br;5100805;mt;br_mt_zmt32_5100805;FALSE
apiacas;z-mt31;br;5100805;mt;br_mt_zmt31_5100805;FALSE
apiacas;aldeiacachoeirinha;br;5100805;mt;br_mt_aldeiacachoeirinha_5100805;FALSE
apiacas;mt12;br;5100805;mt;br_mt_mt12_5100805;FALSE
apiacas;ypia;br;5100805;mt;br_mt_ypia_5100805;FALSE
apiacas;mt18;br;5100805;mt;br_mt_mt18_5100805;FALSE
apiacas;ypenen;br;5100805;mt;br_mt_ypenen_5100805;FALSE
apiacas;aldeiadinossauro;br;5100805;mt;br_mt_aldeiadinossauro_5100805;FALSE
apiacas;capoeira26;br;5100805;mt;br_mt_capoeira26_5100805;FALSE
apiacas;mukuincanine;br;5100805;mt;br_mt_mukuincanine_5100805;FALSE
apiacas;piawu?i;br;5100805;mt;br_mt_piawu?i_5100805;FALSE
apiacas;taitetu;br;5100805;mt;br_mt_taitetu_5100805;FALSE
apiacas;ypiaowi;br;5100805;mt;br_mt_ypiaowi_5100805;FALSE
apiacas;aldeiazeromao;br;5100805;mt;br_mt_aldeiazeromao_5100805;FALSE
apiacas;mt01;br;5100805;mt;br_mt_mt01_5100805;FALSE
apiacas;tabuleiro;br;5100805;mt;br_mt_tabuleiro_5100805;FALSE
apui;p5;br;1300144;am;br_am_p5_1300144;FALSE
apui;p4;br;1300144;am;br_am_p4_1300144;FALSE
apui;terrapretadosamuel;br;1300144;am;br_am_terrapretadosamuel_1300144;FALSE
apui;cemiteriodasamauma;br;1300144;am;br_am_cemiteriodasamauma_1300144;FALSE
apui;p1;br;1300144;am;br_am_p1_1300144;FALSE
apui;p6;br;1300144;am;br_am_p6_1300144;FALSE
apui;kaiabi;br;1300144;am;br_am_kaiabi_1300144;FALSE
apui;terrapretadosaoadriano;br;1300144;am;br_am_terrapretadosaoadriano_1300144;FALSE
apui;p3;br;1300144;am;br_am_p3_1300144;FALSE
apui;p2;br;1300144;am;br_am_p2_1300144;FALSE
apui;terrapretadoanaja;br;1300144;am;br_am_terrapretadoanaja_1300144;FALSE
apui;cachoeiradafortaleza;br;1300144;am;br_am_cachoeiradafortaleza_1300144;FALSE
apui;terrapretadocujubim;br;1300144;am;br_am_terrapretadocujubim_1300144;FALSE
apui;terrapretadocampogrande;br;1300144;am;br_am_terrapretadocampogrande_1300144;FALSE
apui;ilhadascaretas;br;1300144;am;br_am_ilhadascaretas_1300144;FALSE
apui;terrapretadoguariba;br;1300144;am;br_am_terrapretadoguariba_1300144;FALSE
apui;seringaldasamauma;br;1300144;am;br_am_seringaldasamauma_1300144;FALSE
apui;terrapretadotucuma;br;1300144;am;br_am_terrapretadotucuma_1300144;FALSE
apui;antigaolaria;br;1300144;am;br_am_antigaolaria_1300144;FALSE
apui;terrapretadascaretas;br;1300144;am;br_am_terrapretadascaretas_1300144;FALSE
apui;terrapretadacastanheira;br;1300144;am;br_am_terrapretadacastanheira_1300144;FALSE
apui;cachoeiradospatos;br;1300144;am;br_am_cachoeiradospatos_1300144;FALSE
apui;cachoeiradasamauma;br;1300144;am;br_am_cachoeiradasamauma_1300144;FALSE
araguaina;gurgeia-torre658;br;1702109;to;br_to_gurgeiatorre658_1702109;FALSE
araputanga;araputanga2;br;5101258;mt;br_mt_araputanga2_5101258;FALSE
araputanga;primavera;br;5101258;mt;br_mt_primavera_5101258;FALSE
araputanga;garca;br;5101258;mt;br_mt_garca_5101258;FALSE
araputanga;curvas;br;5101258;mt;br_mt_curvas_5101258;FALSE
araputanga;caxi;br;5101258;mt;br_mt_caxi_5101258;FALSE
araputanga;araputanga;br;5101258;mt;br_mt_araputanga_5101258;FALSE
arari;bocadocampo;br;2101004;ma;br_ma_bocadocampo_2101004;FALSE
aripuana;mt31;br;5101407;mt;br_mt_mt31_5101407;FALSE
aripuana;mt14;br;5101407;mt;br_mt_mt14_5101407;FALSE
aripuana;z-mt36;br;5101407;mt;br_mt_zmt36_5101407;FALSE
aripuana;z-mt24/25;br;5101407;mt;br_mt_zmt2425_5101407;FALSE
aripuana;z-mt39;br;5101407;mt;br_mt_zmt39_5101407;FALSE
aripuana;z-mt25/26;br;5101407;mt;br_mt_zmt2526_5101407;FALSE
aripuana;z-mt27;br;5101407;mt;br_mt_zmt27_5101407;FALSE
aripuana;z-mt37;br;5101407;mt;br_mt_zmt37_5101407;FALSE
ariquemes;itapipoca;br;1100023;ro;br_ro_itapipoca_1100023;FALSE
ariquemes;chacarabramazonia;br;1100023;ro;br_ro_chacarabramazonia_1100023;FALSE
ariquemes;motel1;br;1100023;ro;br_ro_motel1_1100023;FALSE
ariquemes;sucata3;br;1100023;ro;br_ro_sucata3_1100023;FALSE
ariquemes;chacaradoouroverde;br;1100023;ro;br_ro_chacaradoouroverde_1100023;FALSE
ariquemes;jamari4;br;1100023;ro;br_ro_jamari4_1100023;FALSE
ariquemes;potosi;br;1100023;ro;br_ro_potosi_1100023;FALSE
ariquemes;pedrinhas;br;1100023;ro;br_ro_pedrinhas_1100023;FALSE
ariquemes;sucata2;br;1100023;ro;br_ro_sucata2_1100023;FALSE
ariquemes;madalena;br;1100023;ro;br_ro_madalena_1100023;FALSE
ariquemes;ariquemes;br;1100023;ro;br_ro_ariquemes_1100023;FALSE
ariquemes;motel2;br;1100023;ro;br_ro_motel2_1100023;FALSE
ariquemes;maria2;br;1100023;ro;br_ro_maria2_1100023;FALSE
ariquemes;jamari3;br;1100023;ro;br_ro_jamari3_1100023;FALSE
ariquemes;caetano;br;1100023;ro;br_ro_caetano_1100023;FALSE
ariquemes;vb-06;br;1100023;ro;br_ro_vb06_1100023;FALSE
ariquemes;jamari5;br;1100023;ro;br_ro_jamari5_1100023;FALSE
ariquemes;maria1;br;1100023;ro;br_ro_maria1_1100023;FALSE
ariquemes;rawel;br;1100023;ro;br_ro_rawel_1100023;FALSE
ariquemes;del-rei;br;1100023;ro;br_ro_delrei_1100023;FALSE
ariquemes;canaa;br;1100023;ro;br_ro_canaa_1100023;FALSE
ariquemes;caritiana;br;1100023;ro;br_ro_caritiana_1100023;FALSE
ariquemes;urucum;br;1100023;ro;br_ro_urucum_1100023;FALSE
ariquemes;delrei;br;1100023;ro;br_ro_delrei_1100023;FALSE
ariquemes;lourenco;br;1100023;ro;br_ro_lourenco_1100023;FALSE
ariquemes;montecristo;br;1100023;ro;br_ro_montecristo_1100023;FALSE
ariquemes;carapana;br;1100023;ro;br_ro_carapana_1100023;FALSE
ariquemes;jamari2;br;1100023;ro;br_ro_jamari2_1100023;FALSE
ariquemes;carlito;br;1100023;ro;br_ro_carlito_1100023;FALSE
ariquemes;jamari1;br;1100023;ro;br_ro_jamari1_1100023;FALSE
ariquemes;montecristo4;br;1100023;ro;br_ro_montecristo4_1100023;FALSE
ariquemes;tabapua;br;1100023;ro;br_ro_tabapua_1100023;FALSE
ariquemes;montecristo3;br;1100023;ro;br_ro_montecristo3_1100023;FALSE
ariquemes;santamaria;br;1100023;ro;br_ro_santamaria_1100023;FALSE
ariquemes;montecristoi;br;1100023;ro;br_ro_montecristoi_1100023;FALSE
ariquemes;montecristo2;br;1100023;ro;br_ro_montecristo2_1100023;FALSE
ariquemes;riopreto;br;1100023;ro;br_ro_riopreto_1100023;FALSE
ariquemes;riobranco;br;1100023;ro;br_ro_riobranco_1100023;FALSE
arraias;corregopocaov;br;1702406;to;br_to_corregopocaov_1702406;FALSE
arraias;juscelinoii;br;1702406;to;br_to_juscelinoii_1702406;FALSE
arraias;juscelinoi;br;1702406;to;br_to_juscelinoi_1702406;FALSE
arraias;saobentoi;br;1702406;to;br_to_saobentoi_1702406;FALSE
arraias;fazendasaomateusii;br;1702406;to;br_to_fazendasaomateusii_1702406;FALSE
arraias;mundonovoiii;br;1702406;to;br_to_mundonovoiii_1702406;FALSE
arraias;fazendacoite;br;1702406;to;br_to_fazendacoite_1702406;FALSE
arraias;saobentoii;br;1702406;to;br_to_saobentoii_1702406;FALSE
arraias;mundonovoii;br;1702406;to;br_to_mundonovoii_1702406;FALSE
arraias;fazendafurnas;br;1702406;to;br_to_fazendafurnas_1702406;FALSE
arraias;corregopocaoiv;br;1702406;to;br_to_corregopocaoiv_1702406;FALSE
arraias;corregopocaoiii;br;1702406;to;br_to_corregopocaoiii_1702406;FALSE
arraias;furnalapadobomjesus;br;1702406;to;br_to_furnalapadobomjesus_1702406;FALSE
arraias;fazendasaomateusi;br;1702406;to;br_to_fazendasaomateusi_1702406;FALSE
arraias;mundonovoi;br;1702406;to;br_to_mundonovoi_1702406;FALSE
arraias;corregopocaoi;br;1702406;to;br_to_corregopocaoi_1702406;FALSE
arraias;barradodiaiv;br;1702406;to;br_to_barradodiaiv_1702406;FALSE
arraias;corregopocaoii;br;1702406;to;br_to_corregopocaoii_1702406;FALSE
arraias;sitiohistoricoruinasdachapadadosnegros;br;1702406;to;br_to_sitiohistoricoruinasdachapadadosnegros_1702406;FALSE
arraias;riobezerrai;br;1702406;to;br_to_riobezerrai_1702406;FALSE
arraias;fazendasaomateusiii;br;1702406;to;br_to_fazendasaomateusiii_1702406;FALSE
arraias;riobezerraii;br;1702406;to;br_to_riobezerraii_1702406;FALSE
arraias;mundonovoiv;br;1702406;to;br_to_mundonovoiv_1702406;FALSE
arraias;riobezerraiii;br;1702406;to;br_to_riobezerraiii_1702406;FALSE
assis brasil;geoglifo134;br;1200054;ac;br_ac_geoglifo134_1200054;FALSE
assis brasil;geoglifo100;br;1200054;ac;br_ac_geoglifo100_1200054;FALSE
assis brasil;alceu.8;br;1200054;ac;br_ac_alceu8_1200054;FALSE
assis brasil;soldoalceu;br;1200054;ac;br_ac_soldoalceu_1200054;FALSE
augusto correa;recreio(pa-sa-41);br;1500909;pa;br_pa_recreiopasa41_1500909;FALSE
autazes;comunidadesaoluis;br;1300300;am;br_am_comunidadesaoluis_1300300;FALSE
autazes;terrapretadonobre;br;1300300;am;br_am_terrapretadonobre_1300300;FALSE
autazes;bocadaestrada;br;1300300;am;br_am_bocadaestrada_1300300;FALSE
autazes;terrapretadonanazira;br;1300300;am;br_am_terrapretadonanazira_1300300;FALSE
autazes;lagosampaio;br;1300300;am;br_am_lagosampaio_1300300;FALSE
autazes;terrapretadogregorio;br;1300300;am;br_am_terrapretadogregorio_1300300;FALSE
autazes;urucurituba(am-cr-07);br;1300300;am;br_am_urucuritubaamcr07_1300300;FALSE
autazes;furodosampaio;br;1300300;am;br_am_furodosampaio_1300300;FALSE
autazes;terrapretadocavaquinho;br;1300300;am;br_am_terrapretadocavaquinho_1300300;FALSE
autazes;ramal254;br;1300300;am;br_am_ramal254_1300300;FALSE
autazes;rosarinho(am-cr-08);br;1300300;am;br_am_rosarinhoamcr08_1300300;FALSE
autazes;veneza;br;1300300;am;br_am_veneza_1300300;FALSE
autazes;terrapretasampainho;br;1300300;am;br_am_terrapretasampainho_1300300;FALSE
autazes;aldeiasaofelix;br;1300300;am;br_am_aldeiasaofelix_1300300;FALSE
aveiro;brejo;br;1501006;pa;br_pa_brejo_1501006;FALSE
aveiro;curii(pa-it-12);br;1501006;pa;br_pa_curiipait12_1501006;FALSE
aveiro;apacei;br;1501006;pa;br_pa_apacei_1501006;FALSE
aveiro;boavista;br;1501006;pa;br_pa_boavista_1501006;FALSE
aveiro;laguinho;br;1501006;pa;br_pa_laguinho_1501006;FALSE
aveiro;pontadoraimundopreto;br;1501006;pa;br_pa_pontadoraimundopreto_1501006;FALSE
