"","cod1","cod","nm_mun","estado","longitude","latitude","nome","pais","id","conferir","sigla","nome1","est1","regiao","bioma","x","y"
"2782","36","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2783","360","4201000","anita garibaldi","sc",-51.1199,-27.717,"euclidesgranzoto","br","br_sc_euclidesgranzoto_4201000",TRUE,"SC-AG-107","Euclides Granzoto","SC","Southern","Atlantic_Forest",-27.717,-51.1199
"2784","361","4201000","anita garibaldi","sc",-51.1199,-27.717,"euclidesgranzoto","br","br_sc_euclidesgranzoto_4201000",TRUE,"SC-AG-107","Euclides Granzoto","SC","Southern","Atlantic_Forest",-27.717,-51.1199
"2785","362","4201000","anita garibaldi","sc",-51.1199,-27.717,"euclidesgranzoto","br","br_sc_euclidesgranzoto_4201000",TRUE,"SC-AG-107","Euclides Granzoto","SC","Southern","Atlantic_Forest",-27.717,-51.1199
"2786","363","4201000","anita garibaldi","sc",-51.1199,-27.717,"euclidesgranzoto","br","br_sc_euclidesgranzoto_4201000",TRUE,"SC-AG-107","Euclides Granzoto","SC","Southern","Atlantic_Forest",-27.717,-51.1199
"2787","364","4201000","anita garibaldi","sc",-51.1199,-27.717,"euclidesgranzoto","br","br_sc_euclidesgranzoto_4201000",TRUE,"SC-AG-107","Euclides Granzoto","SC","Southern","Atlantic_Forest",-27.717,-51.1199
"2788","365","1302702","manicoré","am",-61.2792,-5.7666,"fazendai","br","br_am_fazendai_1302702",FALSE,"na","Fazenda I","AM","Northern","Amazon_Forest",-5.7666,-61.2792
"2789","366","1506195","rurópolis","pa",-55.4569,-4.1909,"fazendacacau","br","br_pa_fazendacacau_1506195",FALSE,"PA00993","Fazenda Cacau","PA","Northern","Amazon_Forest",-4.1909,-55.4569
"2790","367",NA,NA,NA,-52.222,-31.847,"fazendasoares","br","br_NA_fazendasoares_NA",FALSE,"RS-RG-02","Fazenda Soares","RS","Southern","Pampa",-31.847,-52.222
"2791","368",NA,NA,NA,-52.222,-31.847,"fazendasoares","br","br_NA_fazendasoares_NA",TRUE,"RS-RG-02","Fazenda Soares","RS","Southern","Pampa",-31.847,-52.222
"2792","369",NA,NA,NA,-52.222,-31.847,"fazendasoares","br","br_NA_fazendasoares_NA",TRUE,"RS-RG-02","Fazenda Soares","RS","Southern","Pampa",-31.847,-52.222
"2793","37","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2794","370","4209300","lages","sc",-50.4141,-28.312,"fazendabananeirasii","br","br_sc_fazendabananeirasii_4209300",FALSE,"SC-PQ-18","Fazenda Bananeiras II","SC","Southern","Atlantic_Forest",-28.312,-50.4141
"2795","371","4209300","lages","sc",-50.4141,-28.312,"fazendabananeirasii","br","br_sc_fazendabananeirasii_4209300",TRUE,"SC-PQ-18","Fazenda Bananeiras II","SC","Southern","Atlantic_Forest",-28.312,-50.4141
"2796","372","4209300","lages","sc",-50.4142,-28.3103,"fazendabananeirasi","br","br_sc_fazendabananeirasi_4209300",FALSE,"SC-PQ-17","Fazenda Bananeiras I","SC","Southern","Atlantic_Forest",-28.3103,-50.4142
"2797","373","5107602","rondonópolis","mt",-54.8439,-16.495,"fazendinha","br","br_mt_fazendinha_5107602",FALSE,"MT01160","Fazendinha","MT","central","na",-16.495,-54.8439
"2798","374","4108304","foz do iguaçu","pr",-54.6029,-25.4451,"fozdobelavista1","br","br_pr_fozdobelavista1_4108304",FALSE,"PR-FI-22","Foz do Bela Vista 1","PR","Southern","Atlantic_Forest",-25.4451,-54.6029
"2799","375","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",FALSE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2800","376","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",TRUE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2801","377","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",TRUE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2802","378","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",TRUE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2803","379","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",TRUE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2804","38","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2805","380","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",TRUE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2806","381","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",TRUE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2807","382","1100205","porto velho","ro",-63.939,-8.786,"garbin","br","br_ro_garbin_1100205",TRUE,"na","Garbin","RO","central-western","Amazon_Forest",-8.786,-63.939
"2808","383","3304557","rio de janeiro","rj",-43.6047,-22.9977,"gb10","br","br_rj_gb10_3304557",FALSE,"na","GB-10","RJ","Southeastern","Atlantic_Forest",-22.9977,-43.6047
"2809","384","4209409","laguna","sc",-48.7888,-28.5551,"galhetaiv","br","br_sc_galhetaiv_4209409",FALSE,"na","Galheta IV","SC","Southern","Coastal_Marine",-28.5551,-48.7888
"2810","385","4209409","laguna","sc",-48.7888,-28.5551,"galhetaiv","br","br_sc_galhetaiv_4209409",TRUE,"na","Galheta IV","SC","Southern","Coastal_Marine",-28.5551,-48.7888
"2811","386","4209409","laguna","sc",-48.7888,-28.5551,"galhetaiv","br","br_sc_galhetaiv_4209409",TRUE,"na","Galheta IV","SC","Southern","Coastal_Marine",-28.5551,-48.7888
"2812","387","4209409","laguna","sc",-48.7888,-28.5551,"galhetaiv","br","br_sc_galhetaiv_4209409",TRUE,"na","Galheta IV","SC","Southern","Coastal_Marine",-28.5551,-48.7888
"2813","388","2113009","vitorino freire","ma",-45.3701,-4.2532,"grajau","br","br_ma_grajau_2113009",FALSE,"na","Grajau","MA","Nothern","Amazon_Forest",-4.2532,-45.3701
"2814","389","5219209","santa cruz de goiás","go",-48.5931,-17.3604,"goca21","br","br_go_goca21_5219209",FALSE,"na","GO-CA-21","GO","central","Savannah",-17.3604,-48.5931
"2815","39","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2816","390","3300704","cabo frio","rj",-42.01,-22.7211,"grandedouna","br","br_rj_grandedouna_3300704",FALSE,"na","Grande do Una","RJ","Southeastern","Coastal_Marine",-22.7211,-42.01
"2817","391","3300704","cabo frio","rj",-42.01,-22.7211,"grandedouna","br","br_rj_grandedouna_3300704",TRUE,"na","Grande do Una","RJ","Southeastern","Coastal_Marine",-22.7211,-42.01
"2818","392","3300704","cabo frio","rj",-42.01,-22.7211,"grandedouna","br","br_rj_grandedouna_3300704",TRUE,"na","Grande do Una","RJ","Southeastern","Coastal_Marine",-22.7211,-42.01
"2819","393","3300704","cabo frio","rj",-42.01,-22.7211,"grandedouna","br","br_rj_grandedouna_3300704",TRUE,"na","Grande do Una","RJ","Southeastern","Coastal_Marine",-22.7211,-42.01
"2820","394","4206900","ibirama","sc",-49.57,-27.07,"grutadoribeiraoherta","br","br_sc_grutadoribeiraoherta_4206900",FALSE,"SC-VI-16","Gruta do Ribeirão Herta","SC","Southern","Atlantic_Forest",-27.07,-49.57
"2821","395","5203500","bom jesus de goiás","go",-49.95,-18.14,"grutadosalitre","br","br_go_grutadosalitre_5203500",FALSE,"GO-PA-08","Gruta do Salitre","GO","central","Savannah",-18.14,-49.95
"2822","396","5212501","luziânia","go",-47.98,-16.47,"grutamaracana","br","br_go_grutamaracana_5212501",FALSE,"GO-NI-06","Gruta Maracanã","GO","central","Savannah",-16.47,-47.98
"2823","397","2906501","candeias","ba",-38.4454,-12.7018,"guipe","br","br_ba_guipe_2906501",FALSE,"na","Guipe","BA","Northeastern","Coastal_Marine",-12.7018,-38.4454
"2824","398","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",FALSE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2825","399","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2826","4","3302403","macaé","rj",-41.707409,-22.409848,"sambaquisantana","br","br_rj_sambaquisantana_3302403",FALSE,"na","Sambaqui Santana","RJ","Southeastern","Coastal_marine",-22.409848,-41.707409
"2827","40","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2828","400","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2829","401","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2830","402","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2831","403","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2832","404","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2833","405","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2834","406","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2835","407","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2836","408","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2837","409","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2838","41","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2839","410","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2840","411","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2841","412","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2842","413","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2843","414","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2844","415","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2845","416","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2846","417","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2847","418","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2848","419","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2849","42","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2850","420","1301852","iranduba","am",-60.2058,-3.2747,"hatahara","br","br_am_hatahara_1301852",TRUE,"AM-IR-13","Hatahara","AM","Nothern","Amazon_Forest",-3.2747,-60.2058
"2851","421","5103858","gaúcha do norte","mt",-53.1896,-12.3888,"heulugihiti","br","br_mt_heulugihiti_5103858",FALSE,"MT-FX-13","Heulugihiti","MT","central","Amazon_Forest",-12.3888,-53.1896
"2852","422","5103858","gaúcha do norte","mt",-53.1896,-12.3888,"heulugihiti","br","br_mt_heulugihiti_5103858",TRUE,"MT-FX-13","Heulugihiti","MT","central","Amazon_Forest",-12.3888,-53.1896
"2853","423","5103858","gaúcha do norte","mt",-53.1896,-12.3888,"heulugihiti","br","br_mt_heulugihiti_5103858",TRUE,"MT-FX-13","Heulugihiti","MT","central","Amazon_Forest",-12.3888,-53.1896
"2854","424","5103858","gaúcha do norte","mt",-53.1896,-12.3888,"heulugihiti","br","br_mt_heulugihiti_5103858",TRUE,"MT-FX-13","Heulugihiti","MT","central","Amazon_Forest",-12.3888,-53.1896
"2855","425","5103858","gaúcha do norte","mt",-53.1896,-12.3888,"heulugihiti","br","br_mt_heulugihiti_5103858",TRUE,"MT-FX-13","Heulugihiti","MT","central","Amazon_Forest",-12.3888,-53.1896
"2856","426","5103858","gaúcha do norte","mt",-53.204,-12.352,"ipatse","br","br_mt_ipatse_5103858",FALSE,"MT-FX-12","Ipatse","MT","central","Savannah",-12.352,-53.204
"2857","427","1100122","jiparaná","ro",-61.9285,-10.8993,"ipiranga","br","br_ro_ipiranga_1100122",FALSE,"RO-JI-23a","Ipiranga","RO","central-western","Amazon_Forest",-10.8993,-61.9285
"2858","428","1100122","jiparaná","ro",-61.9285,-10.89931,"ipiranga","br","br_ro_ipiranga_1100122",TRUE,"RO-JI-23b","Ipiranga","RO","central-western","Amazon_Forest",-10.89931,-61.9285
"2859","429","1100122","jiparaná","ro",-61.9285,-10.89931,"ipiranga","br","br_ro_ipiranga_1100122",TRUE,"RO-JI-23b","Ipiranga","RO","central-western","Amazon_Forest",-10.89931,-61.9285
"2860","43","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"2861","430","1100122","jiparaná","ro",-61.9285,-10.8993,"ipiranga","br","br_ro_ipiranga_1100122",TRUE,"RO-JI-23a","Ipiranga","RO","central-western","Amazon_Forest",-10.8993,-61.9285
"2862","431","4217808","taió","sc",-49.9672,-27.037,"induma","br","br_sc_induma_4217808",FALSE,"SC-TA-04","Induma","SC","Southern","Atlantic_Forest",-27.037,-49.9672
"2863","432","4217808","taió","sc",-49.9672,-27.037,"induma","br","br_sc_induma_4217808",TRUE,"SC-TA-04","Induma","SC","Southern","Atlantic_Forest",-27.037,-49.9672
"2864","433","4217808","taió","sc",-49.9672,-27.037,"induma","br","br_sc_induma_4217808",TRUE,"SC-TA-04","Induma","SC","Southern","Atlantic_Forest",-27.037,-49.9672
"2865","434","4217808","taió","sc",-49.9672,-27.037,"induma","br","br_sc_induma_4217808",TRUE,"SC-TA-04","Induma","SC","Southern","Atlantic_Forest",-27.037,-49.9672
"2866","435","3171709","virgínia","mg",-45.0847,-22.4439,"itagua","br","br_mg_itagua_3171709",FALSE,"na","Itagua","MG","Southeastern","na",-22.4439,-45.0847
"2867","436","4315057","porto mauá","rs",-54.668,-27.544,"itajuba1","br","br_rs_itajuba1_4315057",FALSE,"na","Itajuba 1","RS","Southern","Atlantic_Forest",-27.544,-54.668
"2868","437","4208005","itá","sc",-52.329,-27.27,"ita","br","br_sc_ita_4208005",FALSE,"na","Ita","RS","Southern","Atlantic_Forest",-27.27,-52.329
"2869","438","4314464","pinhal da serra","rs",-51.17,-27.86,"irmaosalmeida","br","br_rs_irmaosalmeida_4314464",FALSE,"RS-PE-28a","Irmaos Almeida","RS","Southern","Atlantic_Forest",-27.86,-51.17
"2870","439","4314464","pinhal da serra","rs",-51.17,-27.86,"irmaosalmeida","br","br_rs_irmaosalmeida_4314464",TRUE,"RS-PE-28a","Irmaos Almeida","RS","Southern","Atlantic_Forest",-27.86,-51.17
"2871","44","3527405","lucélia","sp",-51.029,-21.707,"riopardo7","br","br_sp_riopardo7_3527405",FALSE,"MS-PD-07","Rio Pardo 7","MS","na","na",-21.707,-51.029
"2872","440","1503606","itaituba","pa",-55.98,-4.31,"itapacurai","br","br_pa_itapacurai_1503606",FALSE,"PA-ST-29","Itapacura I","PA","Northern","Amazon_Forest",-4.31,-55.98
"2873","441","1503606","itaituba","pa",-55.98,-4.31,"itapacuraii","br","br_pa_itapacuraii_1503606",FALSE,"PA-ST-30","Itapacura II","PA","Northern","Amazon_Forest",-4.31,-55.98
"2874","442","1503606","itaituba","pa",-55.98,-4.31,"itapacuraii","br","br_pa_itapacuraii_1503606",TRUE,"PA-ST-30","Itapacura II","PA","Northern","Amazon_Forest",-4.31,-55.98
"2875","443","1500602","altamira","pa",-52.21,-3.24,"itapinimai","br","br_pa_itapinimai_1500602",FALSE,"PA-AL-39","Itapinima I","PA","Northern","Amazon_Forest",-3.24,-52.21
"2876","444","1500602","altamira","pa",-52.21,-3.24,"itapinimai","br","br_pa_itapinimai_1500602",TRUE,"PA-AL-39","Itapinima I","PA","Northern","Amazon_Forest",-3.24,-52.21
"2877","445","1500602","altamira","pa",-52.21,-3.24,"itapinimai","br","br_pa_itapinimai_1500602",TRUE,"PA-AL-39","Itapinima I","PA","Northern","Amazon_Forest",-3.24,-52.21
"2878","446","1500602","altamira","pa",-52.21,-3.24,"itapinimai","br","br_pa_itapinimai_1500602",TRUE,"PA-AL-39","Itapinima I","PA","Northern","Amazon_Forest",-3.24,-52.21
"2879","447","1302504","manacapuru","am",-60.4237,-3.2282,"jacuruxi","br","br_am_jacuruxi_1302504",FALSE,"na","Jacuruxi","AM","Northern","Amazon_Forest",-3.2282,-60.4237
"2880","448","1302504","manacapuru","am",-60.4237,-3.2282,"jacuruxi","br","br_am_jacuruxi_1302504",TRUE,"na","Jacuruxi","AM","Northern","Amazon_Forest",-3.2282,-60.4237
"2881","449","2927101","rodelas","ba",-38.7875,-8.8129,"jaco","br","br_ba_jaco_2927101",FALSE,"na","Jaco","BA","Northeastern","na",-8.8129,-38.7875
"2882","45","3527405","lucélia","sp",-51.029,-21.707,"riopardo7","br","br_sp_riopardo7_3527405",TRUE,"MS-PD-07","Rio Pardo 7","MS","na","na",-21.707,-51.029
"2883","450","1504703","moju","pa",-48.6066,-1.8896,"jambuacu","br","br_pa_jambuacu_1504703",FALSE,"PA-BA-85","Jambuacu","PA","Northern","Amazon_Forest",-1.8896,-48.6066
"2884","451","1504703","moju","pa",-48.6066,-1.8896,"jambuacu","br","br_pa_jambuacu_1504703",TRUE,"PA-BA-85","Jambuacu","PA","Northern","Amazon_Forest",-1.8896,-48.6066
"2885","452","4112009","jaguariaíva","pr",-49.9423,-24.3059,"jaguariaiva","br","br_pr_jaguariaiva_4112009",FALSE,"PR.AR.INP.025","Jaguariaiva","PR","Southern","Atlantic_Forest",-24.3059,-49.9423
"2886","453","4300109","agudo","rs",-53.249,-29.761,"jeronimorodrigues","br","br_rs_jeronimorodrigues_4300109",FALSE,"RS-MJ-98","Jeronimo Rodrigues","RS","Southern","Atlantic_Forest",-29.761,-53.249
"2887","454","4315503","restinga sêca","rs",-53.383,-29.824,"joaocantarelli","br","br_rs_joaocantarelli_4315503",FALSE,"RS-MJ-42","Joao Cantarelli","RS","Southern","Atlantic_Forest",-29.824,-53.383
"2888","455","4203402","campo belo do sul","sc",-50.8199,-27.7417,"joaodasilva3","br","br_sc_joaodasilva3_4203402",FALSE,"SC01749","Joao da Silva 3","SC","Southern","Atlantic_Forest",-27.7417,-50.8199
"2889","456","4203402","campo belo do sul","sc",-50.8199,-27.7417,"joaodasilva3","br","br_sc_joaodasilva3_4203402",TRUE,"SC01749","Joao da Silva 3","SC","Southern","Atlantic_Forest",-27.7417,-50.8199
"2890","457","4203402","campo belo do sul","sc",-50.8199,-27.7417,"joaodasilva3","br","br_sc_joaodasilva3_4203402",TRUE,"SC01749","Joao da Silva 3","SC","Southern","Atlantic_Forest",-27.7417,-50.8199
"2891","458","4203402","campo belo do sul","sc",-50.8199,-27.7417,"joaodasilva3","br","br_sc_joaodasilva3_4203402",TRUE,"SC01749","Joao da Silva 3","SC","Southern","Atlantic_Forest",-27.7417,-50.8199
"2892","459","4203402","campo belo do sul","sc",-50.8199,-27.7417,"joaodasilva3","br","br_sc_joaodasilva3_4203402",TRUE,"SC01749","Joao da Silva 3","SC","Southern","Atlantic_Forest",-27.7417,-50.8199
"2893","46","3527405","lucélia","sp",-51.029,-21.707,"riopardo7","br","br_sp_riopardo7_3527405",TRUE,"MS-PD-07","Rio Pardo 7","MS","na","na",-21.707,-51.029
"2894","460","4314464","pinhal da serra","rs",-51.17,-27.86,"joaorodriguesvarelai","br","br_rs_joaorodriguesvarelai_4314464",FALSE,"RS-PE-10a","Joao Rodrigues Varela I","RS","Southern","Atlantic_Forest",-27.86,-51.17
"2895","461","4314464","pinhal da serra","rs",-51.17,-27.86,"joaorodriguesvarelai","br","br_rs_joaorodriguesvarelai_4314464",TRUE,"RS-PE-10a","Joao Rodrigues Varela I","RS","Southern","Atlantic_Forest",-27.86,-51.17
"2896","462","4314464","pinhal da serra","rs",-51.17,-27.86,"joaorodriguesvarelai","br","br_rs_joaorodriguesvarelai_4314464",TRUE,"RS-PE-10b","Joao Rodrigues Varela I","RS","Southern","Atlantic_Forest",-27.86,-51.17
"2897","463","4201000","anita garibaldi","sc",-51.1799,-27.762,"joaoroquevinglaviii","br","br_sc_joaoroquevinglaviii_4201000",FALSE,"SC-AG-100","Joao Roque Vingla VIII","SC","Southern","Atlantic_Forest",-27.762,-51.1799
"2898","464","4201000","anita garibaldi","sc",-51.1792,-27.7611,"joaoroquevinglavii","br","br_sc_joaoroquevinglavii_4201000",FALSE,"SC-AG-98","Joao Roque Vingla VII","SC","Southern","Atlantic_Forest",-27.7611,-51.1792
"2899","465","4311700","machadinho","rs",-51.75,-27.498,"joaquimbosquero","br","br_rs_joaquimbosquero_4311700",FALSE,"SC-U-71","Joaquim Bosquero","SC","Southern","Atlantic_Forest",-27.498,-51.75
"2900","466","3114402","carmo do rio claro","mg",-46.04,-20.97,"jovino","br","br_mg_jovino_3114402",FALSE,"MG-GV-53","Jovino","MG","Southeastern","na",-20.97,-46.04
"2901","467","3114402","carmo do rio claro","mg",-46.04,-20.97,"jovino","br","br_mg_jovino_3114402",TRUE,"MG-GV-53","Jovino","MG","Southeastern","na",-20.97,-46.04
"2902","468","5103858","gaúcha do norte","mt",-53.1082,-12.5596,"kuhikugu","br","br_mt_kuhikugu_5103858",FALSE,"MT-FX-11","Kuhikugu","MT","central","Amazon_Forest",-12.5596,-53.1082
"2903","469","5103858","gaúcha do norte","mt",-53.1082,-12.5596,"kuhikugu","br","br_mt_kuhikugu_5103858",TRUE,"MT-FX-11","Kuhikugu","MT","central","Amazon_Forest",-12.5596,-53.1082
"2904","47","3527405","lucélia","sp",-51.029,-21.707,"riopardo7","br","br_sp_riopardo7_3527405",TRUE,"MS-PD-07","Rio Pardo 7","MS","na","na",-21.707,-51.029
"2905","470","5107065","querência","mt",-53.0308,-12.3463,"kuguhi","br","br_mt_kuguhi_5107065",FALSE,"MT-FX-15","Kuguhi","MT","central","Amazon_Forest",-12.3463,-53.0308
"2906","471","1508100","tucuruí","pa",-49.7069,-3.8487,"km28","br","br_pa_km28_1508100",FALSE,"PA-BA-11","Km 28","PA","Northern","Amazon_Forest",-3.8487,-49.7069
"2907","472","1301852","iranduba","am",-60.3446,-3.1836,"lagodolimao","br","br_am_lagodolimao_1301852",FALSE,"AM-IR-11","Lago do Limao","AM","Northern","Amazon_Forest",-3.1836,-60.3446
"2908","473","1301852","iranduba","am",-60.3446,-3.1836,"lagodolimao","br","br_am_lagodolimao_1301852",TRUE,"AM-IR-11","Lago do Limao","AM","Northern","Amazon_Forest",-3.1836,-60.3446
"2909","474","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",FALSE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2910","475","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2911","476","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2912","477","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2913","478","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2914","479","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2915","48","3519907","iepê","sp",-51.029,-22.738,"ragil","br","br_sp_ragil_3519907",FALSE,"na","Ragil","SP","Southeastern","Atlantic_Forest",-22.738,-51.029
"2916","480","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2917","481","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
"2918","482","1301852","iranduba","am",-60.251,-3.225,"lagogrande","br","br_am_lagogrande_1301852",TRUE,"AM-IR-12","Lago Grande","AM","Northern","Amazon_Forest",-3.225,-60.251
