"","X","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome","th","tnh","td","tr","ti","u","as","q","pi","us","sd","ou","mi","mf","p","m","g"
"3338",3338,1504802,"Monte Alegre","PA",-54.1805848,-2.055179608,"Gruta da Baixa Fria II",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3339",3339,1504802,"Monte Alegre","PA",-54.17673349,-2.059275181,"Abrigo do Irapu?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3340",3340,1504802,"Monte Alegre","PA",-54.1791837,-2.060273528,"Painel da Baixa Fria",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3341",3341,1504802,"Monte Alegre","PA",-54.33221305,-2.389850307,"Cacoal Grande 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3342",3342,1504802,"Monte Alegre","PA",-54.19008494,-2.046259585,"Pedra do Navio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3343",3343,1504802,"Monte Alegre","PA",-54.13396222,-2.024889284,"Santana (PA-MT-26)",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"3344",3344,1504802,"Monte Alegre","PA",-54.18397587,-2.052321146,"Abrigo do Miritiep?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3345",3345,1504802,"Monte Alegre","PA",-54.1874062,-2.047538007,"Pedra da Tartaruga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3346",3346,1504802,"Monte Alegre","PA",-54.21063915,-2.033427811,"Arox? I",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3347",3347,1504802,"Monte Alegre","PA",-54.18208979,-2.021296482,"Arox? II",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3348",3348,1504802,"Monte Alegre","PA",-53.9789242,-1.728311456,"Mulata",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"3349",3349,1504802,"Monte Alegre","PA",-54.16586667,-2.063166667,"Abrigo dos Ossos I (Caverna dos Ossos)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3350",3350,1504802,"Monte Alegre","PA",-54.16593343,-2.062966574,"Abrigo dos Ossos II (Caverna dos Ossos)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3351",3351,1504802,"Monte Alegre","PA",-54.20101667,-2.0273,"Vista do Sol",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3352",3352,1504802,"Monte Alegre","PA",-54.17685,-2.062133333,"S?tio das Mulheres",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3353",3353,1504802,"Monte Alegre","PA",-54.20129976,-2.029216995,"Pico da Raposa",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3354",3354,1504802,"Monte Alegre","PA",-54.09524071,-1.971528354,"Urucaia",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3355",3355,1504802,"Monte Alegre","PA",-54.09111464,-1.963515651,"Suasu?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3356",3356,1504802,"Monte Alegre","PA",-54.09367571,-2.013847966,"Jiquiriqui",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3357",3357,1504802,"Monte Alegre","PA",-54.10707001,-1.901291922,"Para?so",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3358",3358,1504802,"Monte Alegre","PA",-54.10933601,-1.894352481,"Fazenda Ipiranga",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"3359",3359,1504802,"Monte Alegre","PA",-54.09894737,-1.893557942,"Carreteiro",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3360",3360,1504802,"Monte Alegre","PA",-54.21579033,-1.977573261,"Boc?",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3361",3361,1504802,"Monte Alegre","PA",-54.05879594,-1.852000091,"Itajuri",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3362",3362,1504802,"Monte Alegre","PA",-54.1791875,-2.01163172,"Nascente da Eduarda",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"3363",3363,1504802,"Monte Alegre","PA",-54.17623362,-2.005843428,"A?ac?",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"3364",3364,1504802,"Monte Alegre","PA",-54.18118799,-2.007767703,"Mangueira do Santo",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"3365",3365,1504802,"Monte Alegre","PA",-54.18577901,-2.006853967,"Dona Raimunda",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"3366",3366,1504802,"Monte Alegre","PA",-54.2195651,-2.034518656,"Maxirazinho",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3367",3367,1504802,"Monte Alegre","PA",-54.21166816,-2.040902739,"Mutuac?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3368",3368,1504802,"Monte Alegre","PA",-54.1393958,-2.055340818,"Paituna I",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3369",3369,1504802,"Monte Alegre","PA",-54.16834087,-2.066389577,"Coroat? (PA-MT-59)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3370",3370,1504802,"Monte Alegre","PA",-54.16546871,-2.060384567,"Caminho da Pedra Pintada",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3371",3371,1504802,"Monte Alegre","PA",-54.17260299,-2.063794916,"Labirinto do Cuititero",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3372",3372,1504802,"Monte Alegre","PA",-54.16869683,-2.048056059,"Marajo?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3373",3373,1504802,"Monte Alegre","PA",-54.1597397,-2.023950028,"Ponta da Ilha Grande",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3374",3374,1504802,"Monte Alegre","PA",-54.15366127,-2.034147073,"Vo?oroca do Marajo?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3375",3375,1504802,"Monte Alegre","PA",-54.16600485,-2.010569576,"Boqueir?o",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3376",3376,1504802,"Monte Alegre","PA",-54.20648242,-2.032318066,"Serra da Lua II",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3377",3377,1504802,"Monte Alegre","PA",-54.13495702,-2.051456432,"Severa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3378",3378,1504802,"Monte Alegre","PA",-54.29883056,-1.915238889,"Cau?u A ? Casas de Pedra",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3379",3379,1506005,"Prainha","PA",-54.09780933,-2.443386377,"Para?so",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3380",3380,1506005,"Prainha","PA",-54.15808178,-2.484828568,"Col?nia do Pacoval (PA-ST-12)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"3381",3381,1506005,"Prainha","PA",-54.07255986,-2.471178057,"Terra Preta de Jupind?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"3382",3382,1506005,"Prainha","PA",-54.08424233,-2.526265608,"Luis Costa",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
"3383",3383,1506005,"Prainha","PA",-54.10621408,-2.521291791,"Mungubal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3384",3384,1506005,"Prainha","PA",-53.77541667,-1.800805556,"Pedra do No?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3385",3385,1506005,"Prainha","PA",-53.76975,-1.7935,"Ponta do Cip?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3386",3386,1506005,"Prainha","PA",-53.70263575,-1.759010981,"Boa Vista",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3387",3387,1506005,"Prainha","PA",-53.59267257,-1.755390205,"Serra da Careta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3388",3388,1506005,"Prainha","PA",-53.68278061,-1.56766658,"Jatuarana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3389",3389,1506005,"Prainha","PA",-53.76190122,-1.672966452,"Estrela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3390",3390,1506005,"Prainha","PA",-53.7746355,-1.79640628,"Pedra do Padre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3391",3391,1506005,"Prainha","PA",-53.60931725,-1.642900515,"Lago Geral 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3392",3392,1506005,"Prainha","PA",-53.60840365,-1.638184118,"Lago Geral 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3393",3393,1506005,"Prainha","PA",-53.77062006,-1.795653423,"Ponta do Cip? 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3394",3394,1506005,"Prainha","PA",-53.56994452,-1.677083376,"Fazenda Saracuri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3395",3395,1506005,"Prainha","PA",-53.59702386,-1.412739129,"Gruta do Cupim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3396",3396,1506005,"Prainha","PA",-53.44300246,-1.656164422,"Pitanga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3397",3397,1506005,"Prainha","PA",-53.7783889,-1.7993611,"Baixa do Caju",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3398",3398,1506005,"Prainha","PA",-53.7670157,-1.793562423,"Ponta do Cip? 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3399",3399,1506005,"Prainha","PA",-53.6821105,-1.75598647,"S?o Jo?o",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3400",3400,1506005,"Prainha","PA",-53.63176306,-1.756112467,"Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3401",3401,1506005,"Prainha","PA",-53.62675,-1.7572778,"Cidade Antiga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3402",3402,1506005,"Prainha","PA",-53.6115,-1.7615,"Monte Santo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3403",3403,1506005,"Prainha","PA",-53.4067222,-1.7736111,"Iripuan?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3404",3404,1506005,"Prainha","PA",-53.72539495,-1.760260904,"Retiro do Pinho",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3405",3405,1506005,"Prainha","PA",-53.47614488,-1.697647018,"Mocajatuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3406",3406,1506005,"Prainha","PA",-53.4093864,-1.622778885,"Quilombo S?o Jo?o",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3407",3407,1506005,"Prainha","PA",-53.46996294,-1.805686484,"Matadouro Municipal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3408",3408,1506005,"Prainha","PA",-53.87811726,-2.186372379,"Tucum?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3409",3409,1506005,"Prainha","PA",-53.71505556,-1.688111111,"Saudoso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3410",3410,1506005,"Prainha","PA",-53.77538296,-1.749595822,"Limoal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3411",3411,1506005,"Prainha","PA",-53.76652579,-1.783546494,"Maria Ant?nia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3412",3412,1506005,"Prainha","PA",-53.53246753,-1.795296214,"Serrinha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3413",3413,1506005,"Prainha","PA",-53.49912444,-1.808339864,"Petr?polis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3414",3414,1500503,"Almeirim","PA",-53.45658416,-1.463131205,"Pimental",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3415",3415,1506005,"Prainha","PA",-53.5025384,-1.592801574,"Careta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3416",3416,1506005,"Prainha","PA",-53.48576685,-1.670916253,"Itauau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3417",3417,1507300,"São Félix do Xingu","PA",-51.730573,-6.795177,"Mangueiras (PA-RF-1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3418",3418,1504406,"Marapanim","PA",-47.65499979,-0.695570819,"Cunharana (PA-SA-1)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3419",3419,1504406,"Marapanim","PA",-47.70893346,-0.651874489,"Camar? (PA-SA-2)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3420",3420,1504406,"Marapanim","PA",-47.69760914,-0.642643773,"Mangal (PA-SA-3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3421",3421,1504406,"Marapanim","PA",-47.69077739,-0.654879364,"Are?o (PA-SA-4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3422",3422,1506112,"Quatipuru","PA",-47.00475902,-0.85229031,"Sambaqui Porto da Mina (PA-SA-5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3423",3423,1506112,"Quatipuru","PA",-46.94453576,-0.841601309,"Sambaqui Ponta das Pedras (PA-SA-6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3424",3424,1507474,"São João de Pirabas","PA",-47.17307258,-0.765045755,"S?o Jo?o de Pirabas (PA-SA-7)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3425",3425,1507474,"São João de Pirabas","PA",-47.19456233,-0.750241867,"Viana (PA-SA-8)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3426",3426,1507474,"São João de Pirabas","PA",-47.13968309,-0.773381899,"Furinho (PA-SA-9)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3427",3427,1507474,"São João de Pirabas","PA",-47.16811457,-0.724349802,"Fortaleza (PA-SA-10)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3428",3428,1507474,"São João de Pirabas","PA",-47.1495398,-0.853026293,"Guaxinim (PA-SA-11)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3429",3429,1507474,"São João de Pirabas","PA",-47.11675005,-0.812514243,"Tijolo (PA-SA-12)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3430",3430,1507474,"São João de Pirabas","PA",-47.11418598,-0.718161496,"Coroa Nova (PA-SA-13)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3431",3431,1507474,"São João de Pirabas","PA",-47.14454801,-0.755779431,"Samaumeira (PA-SA-14)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3432",3432,1507474,"São João de Pirabas","PA",-47.18032766,-0.70867647,"Tapereb? (PA-SA-15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3433",3433,1507474,"São João de Pirabas","PA",-47.1999005,-0.721359425,"Caratateua (PA-SA-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3434",3434,1506112,"Quatipuru","PA",-47.00870878,-0.881134636,"Nazar? (PA-SA-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3435",3435,1506112,"Quatipuru","PA",-46.98376622,-0.882632421,"Campo de Futebol (PA-SA-18)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3436",3436,1506112,"Quatipuru","PA",-47.00579834,-0.893835288,"Matriz (PA-SA-19)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3437",3437,1506112,"Quatipuru","PA",-46.97639122,-0.863576181,"Feitoria (PA-SA-20)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3438",3438,1506112,"Quatipuru","PA",-47.02927849,-0.920264995,"Macaco I (PA-SA-21)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3439",3439,1506112,"Quatipuru","PA",-47.01509945,-0.921745403,"Macaco II (PA-SA-22)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440",3440,1506112,"Quatipuru","PA",-47.04010605,-0.975026402,"Sambaqui do Uru? (PA-SA-23)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3441",3441,1506112,"Quatipuru","PA",-47.02983161,-0.982850869,"Urucuri (PA-SA-24)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3442",3442,1506112,"Quatipuru","PA",-47.0342133,-0.956449378,"Coroat? (PA-SA-25)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3443",3443,1506104,"Primavera","PA",-47.08663151,-1.034137938,"Rio dos Cacos (PA-SA-26)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3444",3444,1508035,"Tracuateua","PA",-46.99164937,-0.939865632,"Ma?aranduba (PA-SA-27)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"3445",3445,1506112,"Quatipuru","PA",-47.04740355,-0.946158219,"Tucum? (PA-SA-28)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3446",3446,1506112,"Quatipuru","PA",-46.98978788,-0.803825296,"Marinheiro (PA-SA-29)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3447",3447,1506112,"Quatipuru","PA",-47.00031088,-0.796626831,"Cocal (PA-SA-30)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3448",3448,1506112,"Quatipuru","PA",-47.00698135,-0.768365832,"Arroz (PA-SA-31)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3449",3449,1506112,"Quatipuru","PA",-47.00987821,-0.788955312,"Suma?ma (PA-SA-32)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3450",3450,1506112,"Quatipuru","PA",-46.97878149,-0.811971219,"Bule (PA-SA-33)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3451",3451,1506112,"Quatipuru","PA",-47.0199176,-0.778442884,"Fausto (PA-SA-34)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3452",3452,1506112,"Quatipuru","PA",-47.02134827,-0.818524045,"Castelo (PA-SA-35)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3453",3453,1506112,"Quatipuru","PA",-47.03663428,-0.936880308,"Jabatiteua (PA-SA-36)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3454",3454,1506112,"Quatipuru","PA",-46.96190743,-0.818177874,"Cotias (PA-SA-37)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3455",3455,1506112,"Quatipuru","PA",-47.04776626,-0.822897842,"Arapiranga (PA-SA-38)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3456",3456,1504307,"Maracanã","PA",-47.46187357,-0.627629452,"Penha (PA-SA-39)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3457",3457,1504406,"Marapanim","PA",-47.67855103,-0.645589379,"Breu (PA-SA-40)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3458",3458,1500909,"Augusto Corrêa","PA",-46.63849215,-1.057559247,"Recreio (PA-SA-41)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3459",3459,1507474,"São João de Pirabas","PA",-47.23069671,-0.713991137,"Inaj? (PA-SA-42)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3460",3460,1507474,"São João de Pirabas","PA",-47.11177159,-0.745543415,"Espinho I (PA-SA-43)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3461",3461,1507474,"São João de Pirabas","PA",-47.11616558,-0.738206845,"Espinho II (PA-SA-44)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3462",3462,1506203,"Salinópolis","PA",-47.30303458,-0.634172424,"Cuiarana (PA-SA-45)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3463",3463,1506203,"Salinópolis","PA",-47.31917366,-0.645903401,"Itap?u (PA-SA-46)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3464",3464,1506203,"Salinópolis","PA",-47.26586743,-0.662113477,"Cocal de Dentro (PA-SA-47)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3465",3465,1507474,"São João de Pirabas","PA",-47.24385476,-0.668502068,"Cocal de Fora (PA-SA-48)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3466",3466,1504307,"Maracanã","PA",-47.43297851,-0.592430984,"Marco (PA-SA-49)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3467",3467,NA,NA,NA,-47.42862568,-0.637453035,"Ostral (PA-SA-50)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3468",3468,1508308,"Viseu","PA",-46.19034662,-1.120128921,"Itacupim (PA-SA-51)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3469",3469,1507474,"São João de Pirabas","PA",-47.07905739,-0.805737904,"Bamb? (PA-SA-52)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3470",3470,1506203,"Salinópolis","PA",-47.27270378,-0.647919091,"S?o Sebasti?o (PA-SA-53)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3471",3471,1506203,"Salinópolis","PA",-47.27027253,-0.675316029,"Portinho (PA-SA-54)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3472",3472,1507474,"São João de Pirabas","PA",-47.23356081,-0.646017667,"Itarana (PA-SA-55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3473",3473,1507474,"São João de Pirabas","PA",-47.23225562,-0.701739387,"Carmo (PA-SA-56)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3474",3474,1507474,"São João de Pirabas","PA",-47.25857928,-0.714450109,"Fugido (PA-SA-57)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3475",3475,1506203,"Salinópolis","PA",-47.30836387,-0.668913828,"Flora (PA-SA-58)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3476",3476,1507474,"São João de Pirabas","PA",-47.26444986,-0.694884312,"Piqui? (PA-SA-59)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3477",3477,1504307,"Maracanã","PA",-47.4349438,-0.616445525,"Mota (PA-SA-60)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3478",3478,1506112,"Quatipuru","PA",-47.03122946,-0.899657835,"Serra (PA-SA-61)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3479",3479,1501709,"Bragança","PA",-46.69209125,-1.079057472,"S?o Vitor (PA-SA-62)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3480",3480,1505809,"Portel","PA",-51.4163893,-1.831388055,"Ponta Alegre (PA-GU-08)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3481",3481,1505809,"Portel","PA",-51.42250249,-2.304164568,"Pedra Pil?o (PA-PO-14)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3482",3482,1505809,"Portel","PA",-51.44555676,-2.284442936,"Aldeia (PA-PO-13)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3483",3483,1505809,"Portel","PA",-51.4658333,-2.2588889,"Maranh?o (PA-PO-09)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3484",3484,1505809,"Portel","PA",-51.4708333,-2.2363889,"Igarap? Grande (PA-PO-08)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3485",3485,1505809,"Portel","PA",-51.65194425,-2.250000047,"Tapera (PA-PO-10)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3486",3486,1505809,"Portel","PA",-51.6316667,-2.2561111,"Santo Ant?nio (PA-PO-11)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3487",3487,1505809,"Portel","PA",-51.55305553,-2.236388604,"Manacuri (PA-PO-12)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3488",3488,1505809,"Portel","PA",-51.54194435,-2.191666578,"Po??o (PA-PO-07)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3489",3489,1505809,"Portel","PA",-51.5080556,-2.109166701,"Guariba (PA-PO-02)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3490",3490,1505809,"Portel","PA",-51.5652792,-2.104999416,"Terra Preta (PA-PO-03)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3491",3491,1505809,"Portel","PA",-51.62444795,-2.080552275,"Capoeir?o (PA-PO-04)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3492",3492,1505809,"Portel","PA",-51.64222217,-2.063888869,"Cacoal (PA-PO-05)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3493",3493,1505809,"Portel","PA",-51.49277765,-1.923333125,"Itapucu (PA-PO-01)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3494",3494,1505809,"Portel","PA",-51.4338889,-1.8561111,"Cemit?rio (PA-GU-10)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3495",3495,1505809,"Portel","PA",-51.4288889,-1.849166699,"Manduquinha (PA-GU-05)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3496",3496,1505809,"Portel","PA",-51.4241667,-1.840277799,"Caridade (PA-GU-09)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3497",3497,1504505,"Melgaço","PA",-51.4330556,-1.7963889,"Forte (PA-GU-07)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3498",3498,1504505,"Melgaço","PA",-51.44000037,-1.786944218,"Ibama (PA-GU-06)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3499",3499,1504505,"Melgaço","PA",-51.4975001,-1.75833337,"Tijucaquara (PA-GU-04)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3500",3500,1504505,"Melgaço","PA",-51.53111135,-1.784722187,"Torr?o (PA-GU-02)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3501",3501,1504505,"Melgaço","PA",-51.6730556,-1.777222201,"Retiro (PA-GU-03)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3502",3502,1504505,"Melgaço","PA",-51.3363889,-1.675555601,"Mina I (PA-GU-12)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3503",3503,1504505,"Melgaço","PA",-51.34333329,-1.698611057,"Flechal (PA-GU-11)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3504",3504,1504505,"Melgaço","PA",-51.33555559,-1.659722214,"Mina II (PA-GU-13)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
