"","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome"
"5582","1600402","Mazagão","AP",-51.88825,-0.005527778,"Caran? 08"
"5583","1600402","Mazagão","AP",-51.88934722,-0.008113889,"Caran? 09"
"5584","1600402","Mazagão","AP",-51.89024444,-0.015016667,"Caran? 10"
"5585","1600402","Mazagão","AP",-51.89033611,-0.019033333,"Caran? 11"
"5586","2101806","Benedito Leite","MA",-44.46139269,-7.158047056,"Porto Frito"
"5587","2101806","Benedito Leite","MA",-44.42104125,-7.140305111,"Toca do Retiro"
"5588","2211209","Uruçuí","PI",-44.51061025,-7.196401111,"Sib?ria"
"5589","2102804","Carolina","MA",-47.20166667,-7.006666667,"Morro das Figuras"
"5590","2102804","Carolina","MA",-47.20016667,-7.031666667,"Morro das Araras"
"5591","2107308","Nova Iorque","MA",-44.04030614,-6.749659639,"Porto dos C?gados"
"5592","5100409","Alto Garças","MT",-53.60694444,-16.74611111,"Cajango I"
"5593","5100409","Alto Garças","MT",-53.60972222,-16.75,"Cajango II"
"5594","5100607","Alto Taquari","MT",-53.21694444,-17.865,"Taquari 1"
"5595","5100607","Alto Taquari","MT",-53.20166667,-17.84138889,"Taquari 2"
"5596","5100607","Alto Taquari","MT",-53.27083333,-17.82222222,"Taquari 3"
"5597","5100607","Alto Taquari","MT",-53.27416667,-17.8225,"Taquari 4"
"5598","5101605","Barão de Melgaço","MT",-56.59450061,-17.01000386,"Aterradinho do Bananal"
"5599","5102504","Cáceres","MT",-57.745,-16.73666667,"Descalvado I"
"5600","5102504","Cáceres","MT",-57.79611111,-16.50388889,"Barranco Vermelho"
"5601","5102504","Cáceres","MT",-57.70361111,-16.74611111,"Aterro Jatob?"
"5602","5102504","Cáceres","MT",-57.65666667,-16.83083333,"Aterro sem nome I (Marimbondo)"
"5603","5102504","Cáceres","MT",-57.64083333,-16.82583333,"Aterro sem nome II (Tuiuiu)"
"5604","5102504","Cáceres","MT",-57.62416667,-16.93972222,"Aterro Caraj?s"
"5605","5102504","Cáceres","MT",-57.59444444,-16.97611111,"Aterro Jacarezinho"
"5606","5102504","Cáceres","MT",-57.67111111,-16.32527778,"Sim?o Nunes"
"5607","5102504","Cáceres","MT",-57.78055556,-16.42972222,"Lancha Afundada Cambara"
"5608","5101902","Brasnorte","MT",-57.97342978,-13.20106903,"Aldeia Tolosa"
"5609","5101902","Brasnorte","MT",-58.18481142,-13.01912519,"S?o Jo?o 3"
"5610","5101902","Brasnorte","MT",-58.18109217,-13.01646603,"S?o Jo?o 4"
"5611","5101902","Brasnorte","MT",-58.18036881,-13.01558331,"S?o Jo?o 1"
"5612","5101902","Brasnorte","MT",-58.180825,-13.01456864,"S?o Jo?o 2"
"5613","5101902","Brasnorte","MT",-58.18970764,-13.01142703,"S?o Jo?o 5"
"5614","5108907","Nova Maringá","MT",-57.61819039,-13.36592458,"Abrigo 1"
"5615","5102637","Campo Novo do Parecis","MT",-57.61933328,-13.36505378,"Prainha 1"
"5616","5102637","Campo Novo do Parecis","MT",-58.19112456,-13.04166244,"Sacre 1"
"5617","5102637","Campo Novo do Parecis","MT",-58.09589533,-13.61986589,"Pareci"
"5618","5103007","Chapada dos Guimarães","MT",-55.74972222,-15.46055556,"Igreja da S? de Sant'Ana"
"5619","5103007","Chapada dos Guimarães","MT",-55.65333333,-15.19472222,"Engenho do Quilombo"
"5620","5103007","Chapada dos Guimarães","MT",-55.44611111,-15.40333333,"Engenho S?o Rom?o"
"5621","5103007","Chapada dos Guimarães","MT",-55.42972222,-15.40986111,"S?o Rom?o I"
"5622","5103007","Chapada dos Guimarães","MT",-55.60916667,-15.24583333,"Itamb?"
"5623","5103007","Chapada dos Guimarães","MT",-55.62361111,-15.33277778,"Barra do Chiquinho"
"5624","5103007","Chapada dos Guimarães","MT",-55.60611111,-15.24555556,"Barra da Cachoeirinha"
"5625","5103007","Chapada dos Guimarães","MT",-55.60222222,-15.26777778,"Cachoeira Rica"
"5626","5103007","Chapada dos Guimarães","MT",-55.55888889,-15.3975,"Abrilongo"
"5627","5103304","Comodoro","MT",-59.89888889,-12.81166667,"Nuheranukisu"
"5628","5103403","Cuiabá","MT",-56.09666667,-15.59611111,"Igreja de Nossa Senhora do Ros?rio"
"5629","5103403","Cuiabá","MT",-56.09666667,-15.59611111,"Conjunto Arquitect?nico, Urban?stico e Paisag?stico de Cuiab?"
"5630","5104104","Guarantã do Norte","MT",-54.98306061,-9.767775667,"Osni"
"5631","5106265","Novo Mundo","MT",-54.98869569,-9.768722,"Guido"
"5632","5104203","Guiratinga","MT",-53.57722222,-16.33027778,"Abrigo do Garca"
"5633","5104203","Guiratinga","MT",-53.69166667,-16.31083333,"Abrigo do Garimpo I"
"5634","5104203","Guiratinga","MT",-53.68972222,-16.31194444,"Abrigo do Garimpo II"
"5635","5104203","Guiratinga","MT",-53.72972222,-16.33972222,"Morro de Guiratinga I"
"5636","5104203","Guiratinga","MT",-53.72972222,-16.33972222,"Morro de Guiratinga II"
"5637","5104203","Guiratinga","MT",-53.70583333,-16.35611111,"Doutor Auto I"
"5638","5104203","Guiratinga","MT",-53.71583333,-16.3575,"Cascalheira dos Padres"
"5639","5104203","Guiratinga","MT",-53.58,-16.33194444,"Fazenda Lima Morro I"
"5640","5104203","Guiratinga","MT",-53.58166667,-16.33027778,"Fazenda Lima Morro II"
"5641","5104203","Guiratinga","MT",-53.57805556,-16.33027778,"Fazenda Lima (Lesma)"
"5642","5104203","Guiratinga","MT",-53.73055556,-16.34055556,"Abrigo do Nercio"
"5643","5104203","Guiratinga","MT",-54.09666667,-16.32222222,"M?dio Areia"
"5644","5106372","Pedra Preta","MT",-53.98333333,-16.51194444,"Itubore (anterior a 1946)"
"5645","5108204","Torixoréu","MT",-53.17583333,-16.50472222,"Aijere"
"5646","5104609","Itiquira","MT",-54.07444444,-17.06527778,"Abrigo do Itiquira"
"5647","5104609","Itiquira","MT",-53.92805556,-17.2275,"Itiquira 1"
"5648","5104609","Itiquira","MT",-54.58806025,-17.43324464,"Serra Negra"
"5649","5104807","Jaciara","MT",-55.06166667,-15.88833333,"Perdida Principal"
"5650","5104906","Jangada","MT",-56.67277778,-15.34277778,"Santa Elina"
"5651","5104500","Indiavaí","MT",-58.72585039,-15.21437583,"C?rrego do pulo"
"5652","5104500","Indiavaí","MT",-58.72670128,-15.21599603,"Enxurrada"
"5653","5104500","Indiavaí","MT",-58.72614183,-15.22729719,"Farinha"
"5654","5104500","Indiavaí","MT",-58.72598797,-15.20841003,"Moringa"
"5655","5105002","Jauru","MT",-58.72772222,-15.1975,"Beira Mata"
"5656","5105002","Jauru","MT",-58.73454064,-15.22994372,"Cristal"
"5657","5105002","Jauru","MT",-58.73012356,-15.20196161,"Estrada Nova"
"5658","5105002","Jauru","MT",-58.73124906,-15.22581189,"Estrada Velha"
"5659","5105002","Jauru","MT",-58.72972458,-15.21009842,"Figueira"
"5660","5105002","Jauru","MT",-58.750463,-15.19683369,"Jabuti"
"5661","5105002","Jauru","MT",-58.72931456,-15.21687969,"Jauru"
"5662","5105002","Jauru","MT",-58.73076511,-15.17791694,"Mangueiras"
"5663","5105002","Jauru","MT",-58.73121669,-15.16480908,"Nego"
"5664","5105002","Jauru","MT",-58.72851422,-15.17576522,"Pedra de Raio I"
"5665","5105002","Jauru","MT",-58.72847014,-15.17034306,"Pedra de raio II"
"5666","5105002","Jauru","MT",-58.73168189,-15.22183208,"Peixe Grande"
"5667","5105002","Jauru","MT",-58.728551,-15.18028369,"Polaco"
"5668","5105150","Juína","MT",-59.22608333,-11.31191667,"I Masa"
"5669","5105200","Juscimeira","MT",-55.06805556,-16.38611111,"Loca dos Veadinhos"
"5670","5105200","Juscimeira","MT",-55.04555556,-16.38611111,"Loca da Anta"
"5671","5105200","Juscimeira","MT",-55.04555556,-16.38611111,"Loca Tupi"
"5672","5105200","Juscimeira","MT",-54.93861111,-16.38333333,"Oficina do T?lio"
"5673","5105200","Juscimeira","MT",-55.06305556,-16.38222222,"Oficina da Palestina"
"5674","5105200","Juscimeira","MT",-54.97222222,-16.38222222,"S?tio da Bateria"
"5675","5105200","Juscimeira","MT",-54.95833333,-16.37583333,"Loca do Sapo"
"5676","5105200","Juscimeira","MT",-54.95694444,-16.38333333,"Rancho do Pescador"
"5677","5105200","Juscimeira","MT",-55.04166667,-16.38555556,"Loca dos Macacos"
"5678","5105200","Juscimeira","MT",-55.04444444,-16.38388889,"Loca do Noel I"
"5679","5105200","Juscimeira","MT",-55.03722222,-16.38666667,"Loca do Castelo"
"5680","5105200","Juscimeira","MT",-55.01361111,-16.37833333,"Loca da Panela"
"5681","5105200","Juscimeira","MT",-55.09472222,-16.25694444,"Loca do Morro Sozinho"
"5682","5105200","Juscimeira","MT",-55.03138889,-16.32666667,"Loca do Morro Vermelho"
"5683","5105200","Juscimeira","MT",-55.05222222,-16.39666667,"Loca do Parto"
"5684","5105200","Juscimeira","MT",-55.04722222,-16.37388889,"Loca do Noel II"
"5685","5105200","Juscimeira","MT",-55.01277778,-16.38388889,"Loca da Taboca"
"5686","5105200","Juscimeira","MT",-55.01388889,-16.37805556,"Loca da Cruz"
"5687","5105200","Juscimeira","MT",-55.01111111,-16.38305556,"Loca da Centop?ia"
"5688","5105200","Juscimeira","MT",-55.01388889,-16.37861111,"Loca da Coragem"
"5689","5105200","Juscimeira","MT",-55.01861111,-16.39861111,"Oficina do Garimpo"
"5690","5105200","Juscimeira","MT",-55.025,-16.38388889,"Caminho C?rrego do Motorista"
"5691","5107602","Rondonópolis","MT",-54.92722222,-16.38666667,"Roca do Otac?lio"
"5692","5107800","Santo Antônio do Leverger","MT",-55.03166667,-16.48666667,"Loca da Estrela"
"5693","5106307","Paranatinga","MT",-53.99722222,-13.00833333,"Gahangugl"
"5694","5107008","Poxoréu","MT",-54.24527778,-16.10555556,"Pobojare - Fumaca II"
"5695","5107008","Poxoréu","MT",-54.12,-16.10555556,"Roca da Dona Alice"
"5696","5107008","Poxoréu","MT",-54.27361111,-16.25138889,"Tombador margem esquerda"
"5697","5107008","Poxoréu","MT",-54.24916667,-16.25222222,"Morro da Janela III"
"5698","5107008","Poxoréu","MT",-54.24833333,-16.25138889,"Morro da Janela IV"
"5699","5107008","Poxoréu","MT",-54.12,-16.10722222,"Lote da Sobra"
"5700","5107008","Poxoréu","MT",-54.26111111,-16.23611111,"Casa do H?lio"
"5701","5107008","Poxoréu","MT",-54.25083333,-16.25222222,"Morro da Janela I"
"5702","5107008","Poxoréu","MT",-54.25,-16.25222222,"Morro da Janela II"
"5703","5107008","Poxoréu","MT",-54.24333333,-16.25694444,"Torre dos Macacos"
"5704","5107008","Poxoréu","MT",-54.24333333,-16.26138889,"Metro 1"
"5705","5107008","Poxoréu","MT",-54.2225,-16.23083333,"Cemit?rio do Troale"
"5706","5107008","Poxoréu","MT",-54.215,-16.21805556,"Abrigo Troale"
"5707","5107008","Poxoréu","MT",-54.275,-16.22722222,"Seringal do Barreirinho I"
"5708","5107008","Poxoréu","MT",-54.27277778,-16.22083333,"Tombador margem direita"
"5709","5107008","Poxoréu","MT",-54.28416667,-16.22083333,"Abrigo do Jarudore"
"5710","5107008","Poxoréu","MT",-54.27277778,-16.22805556,"Seringal do Barreirinho II"
"5711","5107008","Poxoréu","MT",-54.18138889,-16.06527778,"Abrigo Para?so"
"5712","5107008","Poxoréu","MT",-54.16666667,-16.05222222,"Cemit?rio Para?so"
"5713","5107008","Poxoréu","MT",-54.24444444,-16.08138889,"Cerrado Caminho Jato"
"5714","5107008","Poxoréu","MT",-54.31277778,-16.00916667,"Beira do Rio Poxor?u"
"5715","5107008","Poxoréu","MT",-54.22972222,-16.04055556,"Abrigo das Abelhas"
"5716","5107008","Poxoréu","MT",-54.30277778,-16.20277778,"Jarudore Bororo (primeiros contatos)"
"5717","5107008","Poxoréu","MT",-54.30555556,-16.20194444,"Jarudore Bororo dos anos 80"
"5718","5107008","Poxoréu","MT",-54.39833333,-16.28944444,"Fazenda Hoshina Curral"
"5719","5107008","Poxoréu","MT",-54.38166667,-16.30833333,"Roca do Waldemar"
"5720","5107008","Poxoréu","MT",-54.39194444,-16.29805556,"Fazenda Hoshina"
"5721","5107008","Poxoréu","MT",-54.38777778,-16.31944444,"Ana Saraiva"
"5722","5107008","Poxoréu","MT",-54.23888889,-16.09861111,"Pobojare tradicional (primeiros contatos)"
"5723","5107008","Poxoréu","MT",-54.30722222,-16.19111111,"Escolinha de Jarudore"
"5724","5107008","Poxoréu","MT",-54.3575,-16.28472222,"Fazenda Grot?o"
"5725","5107008","Poxoréu","MT",-54.30555556,-16.16111111,"Toboga"
"5726","5107008","Poxoréu","MT",-54.31305556,-16.14333333,"Abrigo do Deco"
"5727","5107008","Poxoréu","MT",-54.2875,-16.15611111,"Chiquinho da Roca"
"5728","5107008","Poxoréu","MT",-54.36388889,-16.07222222,"Bate Caverna ou Caverna do Lambari ou Caverna do Fund?o"
"5729","5107008","Poxoréu","MT",-54.3,-16.17666667,"Roca da Dona Thomazia"
"5730","5107008","Poxoréu","MT",-54.29722222,-16.19083333,"Igrejinha"
"5731","5107008","Poxoréu","MT",-54.29444444,-16.18972222,"Talud da Igrejinha"
"5732","5107008","Poxoréu","MT",-54.29416667,-16.18138889,"S?tio da Lagoa"
"5733","5107008","Poxoréu","MT",-54.29333333,-16.16388889,"S?tio do Waldir"
"5734","5107008","Poxoréu","MT",-54.28972222,-16.16361111,"Campo da Dona Edite"
"5735","5107008","Poxoréu","MT",-54.38722222,-16.32388889,"Barra do Areia"
"5736","5108105","Tesouro","MT",-53.30916667,-16.16305556,"Abrigo Dipetrol (Caretas)"
"5737","5108105","Tesouro","MT",-53.31861111,-16.15555556,"Abrigo Dipterol (Lagoinha)"
"5738","5107602","Rondonópolis","MT",-54.60333333,-16.31,"?gua Limpa"
"5739","5107602","Rondonópolis","MT",-54.61972222,-16.31472222,"Laje dos Bonecos"
"5740","5107602","Rondonópolis","MT",-54.57055556,-16.49805556,"Em frente de Pobor?"
"5741","5107602","Rondonópolis","MT",-54.58555556,-16.32444444,"Port?o Eletr?nico"
"5742","5107602","Rondonópolis","MT",-54.60277778,-16.25694444,"S?o Jorge"
"5743","5107602","Rondonópolis","MT",-54.58388889,-16.31861111,"Guarapa"
"5744","5107602","Rondonópolis","MT",-54.59305556,-16.16416667,"Aldeinha Bokodoro"
"5745","5107602","Rondonópolis","MT",-54.55305556,-16.36055556,"S?tio das Abelhas"
"5746","5107602","Rondonópolis","MT",-54.55222222,-16.34055556,"Paulic?ia"
"5747","5107602","Rondonópolis","MT",-54.55222222,-16.18944444,"Leiteiro"
"5748","5107602","Rondonópolis","MT",-54.59944444,-16.25416667,"S?tio do Caju"
"5749","5107602","Rondonópolis","MT",-54.58666667,-16.17666667,"Oficina Aldeinha do Abaragaro"
"5750","5107602","Rondonópolis","MT",-54.62055556,-16.37305556,"Tia Bila"
"5751","5107602","Rondonópolis","MT",-54.50916667,-16.38833333,"Campinho Tr?s Pontes"
"5752","5107602","Rondonópolis","MT",-54.54083333,-16.44333333,"Doutor F?lix I"
"5753","5107602","Rondonópolis","MT",-54.54555556,-16.44166667,"Doutor F?lix II"
"5754","5107602","Rondonópolis","MT",-54.53722222,-16.47222222,"Vila Paulista"
"5755","5107602","Rondonópolis","MT",-54.54361111,-16.47666667,"Recanto Feliz"
"5756","5107602","Rondonópolis","MT",-54.45416667,-16.53166667,"Roca do Kaiua"
"5757","5107602","Rondonópolis","MT",-54.45638889,-16.52916667,"Tadarimana anterior a 1978"
"5758","5107602","Rondonópolis","MT",-54.45777778,-16.53166667,"Pobore Raireu"
"5759","5107602","Rondonópolis","MT",-54.46916667,-16.52722222,"Roca Comunit?rio (Bororo)"
"5760","5107602","Rondonópolis","MT",-54.48305556,-16.52916667,"Aldeia de Tadarimana de 1983"
"5761","5107602","Rondonópolis","MT",-54.46555556,-16.53,"Roca do Waldomiro"
"5762","5107602","Rondonópolis","MT",-54.56138889,-16.505,"Pobore dos primeiros contatos"
"5763","5107602","Rondonópolis","MT",-54.56583333,-16.50472222,"Pobore de Rondon"
"5764","5107602","Rondonópolis","MT",-54.56305556,-16.50194444,"Aldeia Bororo de Pobore (1983)"
"5765","5107602","Rondonópolis","MT",-54.56583333,-16.50138889,"Roca Pobore"
"5766","5107602","Rondonópolis","MT",-54.565,-16.49916667,"Ro?a Pobore (SPI)"
"5767","5107602","Rondonópolis","MT",-54.5,-16.5,"Arigao Bororo"
"5768","5107602","Rondonópolis","MT",-54.45611111,-16.53138889,"Tadarimana (1979 - 1983)"
"5769","5107602","Rondonópolis","MT",-54.59666667,-16.52,"Carapicho"
"5770","5107602","Rondonópolis","MT",-54.57611111,-16.53277778,"Serraria"
"5771","5107602","Rondonópolis","MT",-54.59027778,-16.5675,"Chico Mineiro I"
"5772","5107602","Rondonópolis","MT",-54.58666667,-16.5675,"Chico Mineiro II"
"5773","5107602","Rondonópolis","MT",-54.54083333,-16.48333333,"Kuogo I Guru"
"5774","5107602","Rondonópolis","MT",-54.60333333,-16.57861111,"Paulinho I"
"5775","5107602","Rondonópolis","MT",-54.59666667,-16.58055556,"Paulinho II"
"5776","5107602","Rondonópolis","MT",-54.825,-16.49694444,"Acampamento Militar do Morro Solteiro"
"5777","5107602","Rondonópolis","MT",-54.825,-16.49583333,"Rancho Fundo"
"5778","5106851","Porto Estrela","MT",-56.98722222,-15.36861111,"Gruta da Camarinha  (MT-SA-02)"
"5779","5106851","Porto Estrela","MT",-57.00888889,-15.38194444,"Gruta da Camarinha"
"5780","5107701","Rosário Oeste","MT",-56.77694444,-15.17111111,"Campo Belo (MT-SC-01)"
"5781","5107701","Rosário Oeste","MT",-56.97277778,-15.41666667,"Jauquara (MT-SA-01)"
"5782","5107701","Rosário Oeste","MT",-56.80138889,-15.20194444,"C?rrego Seco (MT-SC-02)"
"5783","5104906","Jangada","MT",-56.79083333,-15.37361111,"Gruta Machado  (MT-SA-03)"
"5784","5107701","Rosário Oeste","MT",-56.79,-15.14833333,"Vale da Promiss?o (MT-SC-03)"
"5785","5107701","Rosário Oeste","MT",-56.76277778,-15.15611111,"Bauxi (MT-SC-04)"
"5786","5107701","Rosário Oeste","MT",-56.58833333,-15.0925,"Gruta Machado"
"5787","5107800","Santo Antônio do Leverger","MT",-55.21027778,-16.60361111,"Roca do P.I. Gomes Carneiro"
"5788","5107800","Santo Antônio do Leverger","MT",-55.21694444,-16.60083333,"Caminho para a aldeia de Gomes Carneiro"
"5789","5107925","Sorriso","MT",-55.98508869,-12.79552622,"Canoa Quebrada 1"
"5790","5107925","Sorriso","MT",-55.99735008,-12.80040136,"Canoa Quebrada 2"
"5791","5107925","Sorriso","MT",-55.97946211,-12.79492583,"Canoa Quebrada 3"
"5792","5107925","Sorriso","MT",-55.94451031,-12.90717317,"Canoa Quebrada 5"
"5793","5107958","Tangará da Serra","MT",-57.79051375,-14.68147481,"Sepotuba"
"5794","1500602","Altamira","PA",-51.95759975,-3.422919111,"Feitosa"
"5795","1500602","Altamira","PA",-52.03162744,-3.338338639,"S?o Lu?s"
"5796","1500602","Altamira","PA",-52.02974658,-3.329910167,"Casa Vazia"
"5797","1500602","Altamira","PA",-52.05092944,-3.309128306,"Temin?"
"5798","1500602","Altamira","PA",-52.06470311,-3.295482083,"Aronias"
"5799","1500602","Altamira","PA",-52.14112403,-3.210172944,"Bela Vista (PA-AL-26)"
"5800","1500602","Altamira","PA",-52.09727342,-3.270327611,"Quamim"
"5801","1500602","Altamira","PA",-52.18388153,-3.298096639,"Remanso"
"5802","1500602","Altamira","PA",-52.18504214,-3.290198917,"Alcino"
"5803","1500602","Altamira","PA",-52.23908844,-3.235067583,"Estrada Sanat?rio"
"5804","1500602","Altamira","PA",-52.16178108,-3.206142556,"51a BIS"
"5805","1508357","Vitória do Xingu","PA",-51.94811725,-3.372769833,"Gaioso"
"5806","1501576","Bom Jesus do Tocantins","PA",-48.89333333,-5.305833333,"Bacabal Grande"
"5807","1502004","Cachoeira do Arari","PA",-48.67071106,-0.89490225,"Camar?"
"5808","1502004","Cachoeira do Arari","PA",-48.82955864,-0.963420833,"Fazenda Brasileira"
"5809","1502004","Cachoeira do Arari","PA",-48.84546286,-0.966812278,"Cuieiras"
"5810","1502004","Cachoeira do Arari","PA",-48.84305931,-0.975417611,"S?o Pedro"
"5811","1502004","Cachoeira do Arari","PA",-48.74330411,-1.148092333,"Santa Ana"
"5812","1503309","Igarapé-Miri","PA",-49.1425,-1.917222222,"It?lia"
"5813","1503309","Igarapé-Miri","PA",-49.08722222,-1.96,"S?o Jos?"
"5814","1503309","Igarapé-Miri","PA",-49.04166667,-1.986666667,"Santa Rosa"
"5815","1503309","Igarapé-Miri","PA",-49.0875,-1.949166667,"Merc?s"
"5816","1503309","Igarapé-Miri","PA",-49.07388889,-1.96,"Carmelo"
"5817","1503309","Igarapé-Miri","PA",-49.05916667,-1.993333333,"Boa Vista"
"5818","1503309","Igarapé-Miri","PA",-49.07388889,-1.973333333,"Nazar?"
"5819","1503309","Igarapé-Miri","PA",-49.03611111,-1.913888889,"Furo Seco"
"5820","1503309","Igarapé-Miri","PA",-49.1075,-1.933333333,"S?o Mateus"
"5821","1503309","Igarapé-Miri","PA",-49.10888889,-1.805277778,"Santa Cruz"
"5822","1503309","Igarapé-Miri","PA",-48.99444444,-1.973333333,"Carmo I"
"5823","1503309","Igarapé-Miri","PA",-49.13444444,-1.917222222,"Carmo II"
"5824","1503309","Igarapé-Miri","PA",-49.1425,-1.963888889,"Fazenda"
"5825","1503309","Igarapé-Miri","PA",-49.1425,-1.926666667,"Castanhal"
"5826","1503705","Itupiranga","PA",-50.32517517,-5.265945083,"Alto Bonito"
"5827","1503705","Itupiranga","PA",-50.3287835,-5.2333655,"Joc?nea"
"5828","1503705","Itupiranga","PA",-50.30046033,-5.272467028,"S?o Francisco"
"5829","1503705","Itupiranga","PA",-50.32262575,-5.236814417,"Batatal"
"5830","1504208","Marabá","PA",-49.07083333,-5.263611111,"Potira"
"5831","1504703","Moju","PA",-48.60243097,-1.879788528,"Jambua?u"
"5832","1504703","Moju","PA",-49.11261822,-2.812899083,"Mojuana"
"5833","1504703","Moju","PA",-49.11313433,-2.82186975,"S?o Tom?"
"5834","1504976","Nova Ipixuna","PA",-49.22277778,-5.051944444,"Pirola"
"5835","1506807","Santarém","PA",-54.31166667,-2.5435,"Duas Curvas do Assentamento"
"5836","1507458","São Geraldo do Araguaia","PA",-48.50208333,-6.185472222,"Nascente"
"5837","1507458","São Geraldo do Araguaia","PA",-48.50305556,-6.184138889,"Arco"
"5838","1507458","São Geraldo do Araguaia","PA",-48.47083333,-6.321111111,"Porteira"
"5839","1507458","São Geraldo do Araguaia","PA",-48.52138889,-6.194166667,"Boa Ventura"
"5840","1507458","São Geraldo do Araguaia","PA",-48.50305556,-6.183888889,"Cascavel"
"5841","1507458","São Geraldo do Araguaia","PA",-48.49305556,-6.285833333,"Germano"
"5842","1507458","São Geraldo do Araguaia","PA",-48.49361111,-6.237777778,"Gon?alo"
"5843","1507458","São Geraldo do Araguaia","PA",-48.43388889,-6.224166667,"Inaj?"
"5844","1507458","São Geraldo do Araguaia","PA",-48.43305556,-6.225,"Ladeira"
"5845","1507458","São Geraldo do Araguaia","PA",-48.50138889,-6.18425,"Areia"
"5846","1507458","São Geraldo do Araguaia","PA",-48.43444444,-6.225,"Araguaia"
"5847","1507458","São Geraldo do Araguaia","PA",-48.53527778,-6.276944444,"Cristal"
"5848","1507458","São Geraldo do Araguaia","PA",-48.64611111,-6.298888889,"Henrixon"
"5849","1507508","São João do Araguaia","PA",-48.96111111,-5.286111111,"Cib"
"5850","1507979","Terra Santa","PA",-56.48961064,-2.111712,"Terra Santa II"
"5851","1508308","Viseu","PA",-46.28555556,-1.201388889,"Guar?"
"5852","1508308","Viseu","PA",-46.13638889,-1.208333333,"Viseu"
"5853","1508308","Viseu","PA",-46.29305556,-1.208333333,"Gruta do Piri?"
"5854","1508308","Viseu","PA",-46.29055556,-1.206111111,"Pescador"
"5855","1508308","Viseu","PA",-46.26888889,-1.230277778,"Porto da Lucimar"
"5856","1500602","Altamira","PA",-52.07207828,-3.290987583,"Terra Preta"
"5857","1508357","Vitória do Xingu","PA",-51.96613719,-3.390915833,"Bom Futuro"
"5858","1508357","Vitória do Xingu","PA",-51.98836092,-3.346325361,"S?o Francisco"
"5859","1508357","Vitória do Xingu","PA",-51.98151406,-3.358001194,"Ro??o"
"5860","1508357","Vitória do Xingu","PA",-51.92488756,-3.365302361,"Perema"
"5861","1508357","Vitória do Xingu","PA",-51.95518622,-3.366810806,"Boa Vida"
"5862","1508357","Vitória do Xingu","PA",-51.93598286,-3.381094722,"Coqueiro"
"5863","1508357","Vitória do Xingu","PA",-51.92124097,-3.402176611,"S?o Pedro"
"5864","1508357","Vitória do Xingu","PA",-51.91559419,-3.408604556,"Mangueiral"
"5865","1508357","Vitória do Xingu","PA",-51.91394197,-3.412884833,"Franc?lia"
"5866","1508357","Vitória do Xingu","PA",-51.90731522,-3.420697694,"Chagas"
"5867","1508357","Vitória do Xingu","PA",-51.90266139,-3.43986125,"Varador"
"5868","1508357","Vitória do Xingu","PA",-52.06817678,-3.235561306,"Encruzilhada"
"5869","1508357","Vitória do Xingu","PA",-51.75541133,-3.327843861,"Fazenda Nova Uni?o"
"5870","1508357","Vitória do Xingu","PA",-51.74125122,-3.313832944,"Fazenda Santa Luzia"
"5871","1508357","Vitória do Xingu","PA",-51.76510014,-3.115829139,"KM 55"
"5872","1508357","Vitória do Xingu","PA",-51.74329592,-3.217932028,"Travess?o do CNEC"
"5873","1508357","Vitória do Xingu","PA",-51.7474615,-3.277172889,"Escola S?o Jer?nimo"
"5874","1508357","Vitória do Xingu","PA",-51.76224969,-3.30115225,"Joaquim Goiano"
"5875","1508357","Vitória do Xingu","PA",-51.90061406,-3.308489861,"Pedral Branco"
"5876","1508357","Vitória do Xingu","PA",-51.88507153,-3.320218389,"Santa Luzia"
"5877","1508357","Vitória do Xingu","PA",-51.92667683,-3.353722,"Paulo Fran?a"
"5878","1508357","Vitória do Xingu","PA",-51.90279808,-3.34464425,"Aurino"
"5879","1508357","Vitória do Xingu","PA",-51.89597828,-3.3477985,"Serra Preta"
"5880","1508357","Vitória do Xingu","PA",-51.93852464,-3.318594889,"Edson do Incra"
"5881","1508357","Vitória do Xingu","PA",-51.94101383,-3.323911444,"Gaioso II"
"5882","1508357","Vitória do Xingu","PA",-51.82393678,-3.307380806,"Ant?nio Ribamar"
"5883","1508357","Vitória do Xingu","PA",-51.81255711,-3.358889667,"Boa Vista"
"5884","1508357","Vitória do Xingu","PA",-51.80067025,-3.341331944,"Jos? Leite"
"5885","1508357","Vitória do Xingu","PA",-51.88146081,-3.2674295,"Abrigo do Ailton"
"5886","1508357","Vitória do Xingu","PA",-51.91580092,-3.3796215,"De Maria"
"5887","1508357","Vitória do Xingu","PA",-51.80706056,-3.28523175,"F.M."
"5888","1508357","Vitória do Xingu","PA",-51.82936628,-3.266289028,"S?o Jos? III"
"5889","1508357","Vitória do Xingu","PA",-51.90477381,-3.349572444,"Pedral De Maria I"
"5890","1508357","Vitória do Xingu","PA",-51.94482,-3.332248,"Pedral Gaioso I"
"5891","1508357","Vitória do Xingu","PA",-51.94542522,-3.334517917,"Pedral Gaioso II"
"5892","1508357","Vitória do Xingu","PA",-51.94603875,-3.336064139,"Pedral Gaioso III"
"5893","1508357","Vitória do Xingu","PA",-51.91598519,-3.38414425,"Pedral De Maria II"
"5894","1508357","Vitória do Xingu","PA",-51.93192553,-3.383378194,"Pedral Grota do Buriti"
"5895","1100023","Ariquemes","RO",-63.07416667,-9.93,"Del-Rei"
